#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        9420    -3.77822    -3.77728 2.64931e-05
        9421    -3.77844    -3.77728 2.64906e-05
        9422    -3.77867    -3.77728 2.64882e-05
        9423    -3.77888    -3.77728 2.64859e-05
        9424    -3.77893    -3.77728 2.64837e-05
        9425    -3.77868    -3.77728 2.64813e-05
        9426    -3.77857    -3.77728 2.64788e-05
        9427    -3.77845    -3.77728 2.64763e-05
        9428    -3.77848    -3.77728 2.64738e-05
        9429    -3.77865    -3.77728 2.64714e-05
        9430    -3.77867    -3.77728  2.6469e-05
        9431    -3.77913    -3.77728 2.64669e-05
        9432    -3.77898    -3.77728 2.64647e-05
        9433    -3.77928    -3.77728 2.64627e-05
        9434    -3.77943    -3.77728 2.64609e-05
        9435    -3.77941    -3.77728 2.64591e-05
        9436     -3.7794    -3.77728 2.64572e-05
        9437    -3.77938    -3.77728 2.64554e-05
        9438    -3.77905    -3.77728 2.64532e-05
        9439    -3.77902    -3.77728  2.6451e-05
        9440    -3.77868    -3.77728 2.64487e-05
        9441    -3.77879    -3.77728 2.64463e-05
        9442    -3.77875    -3.77728  2.6444e-05
        9443    -3.77901    -3.77728 2.64418e-05
        9444     -3.7788    -3.77728 2.64395e-05
        9445     -3.7786    -3.77728 2.64371e-05
        9446    -3.77824    -3.77728 2.64345e-05
        9447    -3.77848    -3.77728  2.6432e-05
        9448    -3.77842    -3.77728 2.64295e-05
        9449     -3.7785    -3.77728  2.6427e-05
        9450    -3.77843    -3.77728 2.64245e-05
        9451    -3.77836    -3.77728 2.64219e-05
        9452    -3.77828    -3.77728 2.64193e-05
        9453     -3.7785    -3.77728 2.64168e-05
        9454    -3.77857    -3.77728 2.64144e-05
        9455    -3.77849    -3.77729 2.64119e-05
        9456     -3.7784    -3.77729 2.64094e-05
        9457    -3.77846    -3.77729 2.64069e-05
        9458    -3.77852    -3.77729 2.64044e-05
        9459    -3.77843    -3.77729 2.64019e-05
        9460    -3.77833    -3.77729 2.63993e-05
        9461    -3.77824    -3.77729 2.63967e-05
        9462    -3.77814    -3.77729 2.63941e-05
        9463    -3.77774    -3.77729 2.63914e-05
        9464    -3.77733    -3.77729 2.63886e-05
        9465    -3.77723    -3.77729 2.63858e-05
        9466    -3.77713    -3.77729  2.6383e-05
        9467    -3.77702    -3.77729 2.63802e-05
        9468    -3.77692    -3.77729 2.63775e-05
        9469    -3.77696    -3.77729 2.63747e-05
        9470    -3.77686    -3.77729  2.6372e-05
        9471    -3.77675    -3.77729 2.63692e-05
        9472    -3.77649    -3.77729 2.63666e-05
        9473    -3.77624    -3.77729  2.6364e-05
        9474    -3.77613    -3.77729 2.63615e-05
        9475    -3.77572    -3.77729 2.63593e-05
        9476    -3.77576    -3.77729  2.6357e-05
        9477    -3.77581    -3.77728 2.63547e-05
        9478     -3.7757    -3.77728 2.63524e-05
        9479     -3.7753    -3.77728 2.63505e-05
        9480    -3.77519    -3.77728 2.63486e-05
        9481    -3.77479    -3.77728 2.63471e-05
        9482    -3.77468    -3.77728 2.63458e-05
        9483    -3.77443    -3.77728 2.63447e-05
        9484    -3.77448    -3.77728 2.63436e-05
        9485    -3.77423    -3.77728 2.63428e-05
        9486    -3.77398    -3.77728 2.63423e-05
        9487    -3.77403    -3.77728 2.63418e-05
        9488    -3.77408    -3.77728 2.63412e-05
        9489    -3.77368    -3.77728 2.63411e-05
        9490    -3.77329    -3.77728 2.63417e-05
        9491    -3.77365    -3.77728 2.63417e-05
        9492    -3.77356    -3.77728 2.63419e-05
        9493    -3.77332    -3.77728 2.63424e-05
        9494    -3.77323    -3.77728 2.63431e-05
        9495    -3.77314    -3.77728 2.63439e-05
        9496    -3.77321    -3.77728 2.63446e-05
        9497    -3.77297    -3.77728 2.63458e-05
        9498    -3.77289    -3.77728  2.6347e-05
        9499    -3.77266    -3.77728 2.63487e-05
        9500    -3.77274    -3.77728 2.63503e-05
        9501    -3.77281    -3.77728 2.63517e-05
        9502    -3.77289    -3.77728  2.6353e-05
        9503    -3.77281    -3.77728 2.63544e-05
        9504    -3.77259    -3.77727 2.63562e-05
        9505    -3.77222    -3.77727 2.63588e-05
        9506      -3.772    -3.77727 2.63619e-05
        9507    -3.77179    -3.77727 2.63654e-05
        9508    -3.77157    -3.77727 2.63695e-05
        9509    -3.77121    -3.77727 2.63744e-05
        9510    -3.77085    -3.77727 2.63803e-05
        9511    -3.77109    -3.77727 2.63855e-05
        9512    -3.77089    -3.77727 2.63913e-05
        9513    -3.77128    -3.77727  2.6396e-05
        9514    -3.77123    -3.77727 2.64008e-05
        9515    -3.77133    -3.77727 2.64054e-05
        9516    -3.77143    -3.77727 2.64098e-05
        9517    -3.77154    -3.77727 2.64139e-05
        9518    -3.77149    -3.77727 2.64181e-05
        9519     -3.7716    -3.77727  2.6422e-05
        9520    -3.77155    -3.77726  2.6426e-05
        9521    -3.77151    -3.77726 2.64301e-05
        9522    -3.77178    -3.77726 2.64337e-05
        9523    -3.77189    -3.77726 2.64369e-05
        9524    -3.77201    -3.77726 2.64399e-05
        9525    -3.77228    -3.77726 2.64423e-05
        9526    -3.77225    -3.77726 2.64447e-05
        9527    -3.77192    -3.77726 2.64479e-05
        9528    -3.77159    -3.77726 2.64518e-05
        9529    -3.77186    -3.77726 2.64551e-05
        9530     -3.7723    -3.77726 2.64575e-05
        9531    -3.77213    -3.77726 2.64602e-05
        9532    -3.77226    -3.77726 2.64626e-05
        9533    -3.77209    -3.77726 2.64654e-05
        9534    -3.77253    -3.77726 2.64672e-05
        9535    -3.77268    -3.77726 2.64688e-05
        9536    -3.77252    -3.77726 2.64707e-05
        9537    -3.77266    -3.77726 2.64723e-05
        9538    -3.77266    -3.77726 2.64739e-05
        9539    -3.77282    -3.77725 2.64752e-05
        9540    -3.77282    -3.77725 2.64765e-05
        9541    -3.77283    -3.77725 2.64778e-05
        9542    -3.77284    -3.77725 2.64791e-05
        9543    -3.77285    -3.77725 2.64803e-05
        9544    -3.77287    -3.77725 2.64815e-05
        9545    -3.77289    -3.77725 2.64827e-05
        9546    -3.77277    -3.77725 2.64841e-05
        9547    -3.77264    -3.77725 2.64857e-05
        9548    -3.77253    -3.77725 2.64876e-05
        9549    -3.77271    -3.77725 2.64891e-05
        9550     -3.7729    -3.77725 2.64902e-05
        9551    -3.77325    -3.77725 2.64907e-05
        9552    -3.77345    -3.77725 2.64909e-05
        9553     -3.7735    -3.77725 2.64911e-05
        9554    -3.77371    -3.77725 2.64909e-05
        9555    -3.77376    -3.77725 2.64906e-05
        9556    -3.77397    -3.77725 2.64901e-05
        9557    -3.77419    -3.77725 2.64892e-05
        9558    -3.77456    -3.77725  2.6488e-05
        9559    -3.77462    -3.77725 2.64866e-05
        9560    -3.77439    -3.77725 2.64855e-05
        9561    -3.77447    -3.77725 2.64843e-05
        9562     -3.7747    -3.77725 2.64829e-05
        9563    -3.77477    -3.77725 2.64814e-05
        9564      -3.775    -3.77725 2.64797e-05
        9565    -3.77493    -3.77724  2.6478e-05
        9566    -3.77486    -3.77724 2.64764e-05
        9567    -3.77495    -3.77724 2.64747e-05
        9568    -3.77458    -3.77724 2.64734e-05
        9569    -3.77496    -3.77724 2.64718e-05
        9570    -3.77504    -3.77724   2.647e-05
        9571    -3.77483    -3.77724 2.64684e-05
        9572    -3.77476    -3.77724 2.64669e-05
        9573    -3.77499    -3.77724 2.64652e-05
        9574    -3.77477    -3.77724 2.64637e-05
        9575     -3.7753    -3.77724 2.64617e-05
        9576    -3.77553    -3.77724 2.64596e-05
        9577    -3.77576    -3.77724 2.64573e-05
        9578    -3.77553    -3.77724 2.64551e-05
        9579     -3.7756    -3.77724 2.64529e-05
        9580    -3.77537    -3.77724 2.64509e-05
        9581    -3.77529    -3.77724 2.64489e-05
        9582     -3.7752    -3.77724  2.6447e-05
        9583    -3.77542    -3.77724 2.64449e-05
        9584    -3.77548    -3.77724 2.64428e-05
        9585    -3.77553    -3.77724 2.64406e-05
        9586    -3.77574    -3.77724 2.64383e-05
        9587    -3.77579    -3.77724  2.6436e-05
        9588    -3.77554    -3.77724 2.64338e-05
        9589    -3.77544    -3.77724 2.64318e-05
        9590    -3.77564    -3.77724 2.64295e-05
        9591    -3.77568    -3.77724 2.64273e-05
        9592    -3.77557    -3.77724 2.64251e-05
        9593    -3.77546    -3.77724  2.6423e-05
        9594    -3.77564    -3.77724 2.64208e-05
        9595    -3.77613    -3.77724 2.64183e-05
        9596    -3.77601    -3.77724 2.64158e-05
        9597    -3.77649    -3.77724 2.64132e-05
        9598    -3.77683    -3.77724 2.64105e-05
        9599      -3.777    -3.77724 2.64077e-05
        9600    -3.77672    -3.77724  2.6405e-05
        9601    -3.77629    -3.77724 2.64025e-05
        9602    -3.77616    -3.77724 2.63999e-05
        9603    -3.77603    -3.77724 2.63975e-05
        9604     -3.7756    -3.77724 2.63953e-05
        9605    -3.77562    -3.77724 2.63931e-05
        9606    -3.77578    -3.77724 2.63908e-05
        9607     -3.7758    -3.77724 2.63885e-05
        9608    -3.77566    -3.77724 2.63862e-05
        9609    -3.77583    -3.77724 2.63839e-05
        9610    -3.77614    -3.77724 2.63814e-05
        9611    -3.77646    -3.77724 2.63788e-05
        9612    -3.77647    -3.77724 2.63761e-05
        9613    -3.77633    -3.77724 2.63736e-05
        9614    -3.77604    -3.77724 2.63711e-05
        9615    -3.77575    -3.77724 2.63688e-05
        9616    -3.77591    -3.77724 2.63664e-05
        9617    -3.77576    -3.77724 2.63641e-05
        9618    -3.77592    -3.77724 2.63618e-05
        9619    -3.77533    -3.77724 2.63598e-05
        9620    -3.77548    -3.77724 2.63577e-05
        9621    -3.77564    -3.77724 2.63554e-05
        9622    -3.77549    -3.77724 2.63533e-05
        9623     -3.7755    -3.77724 2.63512e-05
        9624    -3.77565    -3.77724  2.6349e-05
        9625    -3.77535    -3.77724  2.6347e-05
        9626     -3.7755    -3.77723 2.63448e-05
        9627     -3.7755    -3.77723 2.63427e-05
        9628    -3.77535    -3.77723 2.63407e-05
        9629    -3.77535    -3.77723 2.63387e-05
        9630    -3.77534    -3.77723 2.63367e-05
        9631    -3.77519    -3.77723 2.63348e-05
        9632    -3.77458    -3.77723 2.63335e-05
        9633    -3.77472    -3.77723 2.63321e-05
        9634    -3.77486    -3.77723 2.63305e-05
        9635      -3.775    -3.77723 2.63288e-05
        9636    -3.77468    -3.77723 2.63274e-05
        9637    -3.77467    -3.77723  2.6326e-05
        9638    -3.77435    -3.77723  2.6325e-05
        9639    -3.77418    -3.77723 2.63242e-05
        9640    -3.77416    -3.77723 2.63234e-05
        9641    -3.77459    -3.77723 2.63221e-05
        9642    -3.77426    -3.77723 2.63211e-05
        9643    -3.77409    -3.77723 2.63204e-05
        9644    -3.77391    -3.77723 2.63199e-05
        9645    -3.77403    -3.77723 2.63193e-05
        9646     -3.7737    -3.77723 2.63191e-05
        9647    -3.77367    -3.77723  2.6319e-05
        9648    -3.77378    -3.77723 2.63187e-05
        9649    -3.77375    -3.77723 2.63184e-05
        9650    -3.77371    -3.77723 2.63182e-05
        9651    -3.77352    -3.77723 2.63183e-05
        9652    -3.77349    -3.77723 2.63184e-05
        9653     -3.7733    -3.77723 2.63188e-05
        9654    -3.77326    -3.77723 2.63193e-05
        9655    -3.77337    -3.77723 2.63196e-05
        9656    -3.77333    -3.77723   2.632e-05
        9657    -3.77329    -3.77723 2.63204e-05
        9658     -3.7734    -3.77722 2.63207e-05
        9659    -3.77321    -3.77722 2.63212e-05
        9660    -3.77317    -3.77722 2.63218e-05
        9661    -3.77313    -3.77722 2.63225e-05
        9662    -3.77325    -3.77722  2.6323e-05
        9663    -3.77321    -3.77722 2.63235e-05
        9664    -3.77318    -3.77722 2.63242e-05
        9665    -3.77314    -3.77722 2.63248e-05
        9666    -3.77311    -3.77722 2.63255e-05
        9667    -3.77338    -3.77722 2.63258e-05
        9668     -3.7732    -3.77722 2.63264e-05
        9669    -3.77317    -3.77722  2.6327e-05
        9670    -3.77284    -3.77722 2.63282e-05
        9671    -3.77296    -3.77722 2.63291e-05
        9672    -3.77279    -3.77722 2.63304e-05
        9673    -3.77277    -3.77722 2.63317e-05
        9674     -3.7729    -3.77722 2.63328e-05
        9675    -3.77258    -3.77722 2.63344e-05
        9676    -3.77241    -3.77722 2.63364e-05
        9677    -3.77225    -3.77722 2.63387e-05
        9678    -3.77208    -3.77722 2.63413e-05
        9679    -3.77222    -3.77722 2.63436e-05
        9680    -3.77207    -3.77721 2.63462e-05
        9681    -3.77221    -3.77721 2.63486e-05
        9682    -3.77221    -3.77721 2.63509e-05
        9683    -3.77235    -3.77721  2.6353e-05
        9684    -3.77251    -3.77721 2.63548e-05
        9685    -3.77296    -3.77721 2.63557e-05
        9686    -3.77296    -3.77721 2.63566e-05
        9687    -3.77297    -3.77721 2.63576e-05
        9688    -3.77252    -3.77721 2.63593e-05
        9689    -3.77223    -3.77721 2.63616e-05
        9690    -3.77254    -3.77721 2.63633e-05
        9691    -3.77255    -3.77721 2.63649e-05
        9692    -3.77271    -3.77721 2.63663e-05
        9693    -3.77272    -3.77721 2.63677e-05
        9694    -3.77273    -3.77721  2.6369e-05
        9695    -3.77275    -3.77721 2.63703e-05
        9696    -3.77276    -3.77721 2.63715e-05
        9697    -3.77262    -3.77721 2.63731e-05
        9698    -3.77264    -3.77721 2.63745e-05
        9699     -3.7725    -3.77721 2.63763e-05
        9700    -3.77266    -3.77721 2.63777e-05
        9701    -3.77268     -3.7772 2.63791e-05
        9702    -3.77269     -3.7772 2.63805e-05
        9703     -3.7727     -3.7772 2.63819e-05
        9704    -3.77286     -3.7772  2.6383e-05
        9705    -3.77242     -3.7772 2.63848e-05
        9706    -3.77243     -3.7772 2.63867e-05
        9707    -3.77244     -3.7772 2.63885e-05
        9708     -3.7726     -3.7772 2.63901e-05
        9709     -3.7726     -3.7772 2.63916e-05
        9710    -3.77321     -3.7772 2.63921e-05
        9711    -3.77306     -3.7772 2.63928e-05
        9712    -3.77306     -3.7772 2.63935e-05
        9713    -3.77291     -3.7772 2.63945e-05
        9714    -3.77291     -3.7772 2.63955e-05
        9715    -3.77305     -3.7772 2.63962e-05
        9716     -3.7732     -3.7772 2.63967e-05
        9717    -3.77319     -3.7772 2.63972e-05
        9718    -3.77318     -3.7772 2.63978e-05
        9719    -3.77317     -3.7772 2.63983e-05
        9720     -3.7733     -3.7772 2.63986e-05
        9721    -3.77299     -3.7772 2.63994e-05
        9722    -3.77297     -3.7772 2.64003e-05
        9723     -3.7731     -3.7772  2.6401e-05
        9724    -3.77323    -3.77719 2.64014e-05
        9725    -3.77321    -3.77719 2.64018e-05
        9726    -3.77334    -3.77719 2.64021e-05
        9727    -3.77346    -3.77719 2.64022e-05
        9728    -3.77329    -3.77719 2.64025e-05
        9729    -3.77341    -3.77719 2.64027e-05
        9730    -3.77324    -3.77719 2.64031e-05
        9731    -3.77321    -3.77719 2.64035e-05
        9732    -3.77348    -3.77719 2.64036e-05
        9733    -3.77346    -3.77719 2.64037e-05
        9734    -3.77343    -3.77719 2.64038e-05
        9735    -3.77341    -3.77719 2.64039e-05
        9736    -3.77369    -3.77719 2.64037e-05
        9737    -3.77381    -3.77719 2.64032e-05
        9738    -3.77394    -3.77719 2.64026e-05
        9739    -3.77377    -3.77719 2.64022e-05
        9740     -3.7736    -3.77719 2.64021e-05
        9741    -3.77359    -3.77719  2.6402e-05
        9742    -3.77373    -3.77719 2.64016e-05
        9743    -3.77357    -3.77719 2.64016e-05
        9744    -3.77341    -3.77719 2.64017e-05
        9745    -3.77326    -3.77719 2.64021e-05
        9746    -3.77356    -3.77719  2.6402e-05
        9747    -3.77341    -3.77719 2.64021e-05
        9748    -3.77342    -3.77719 2.64022e-05
        9749    -3.77358    -3.77719 2.64021e-05
        9750     -3.7736    -3.77718  2.6402e-05
        9751    -3.77362    -3.77718 2.64018e-05
        9752     -3.7738    -3.77718 2.64013e-05
        9753    -3.77383    -3.77718 2.64009e-05
        9754    -3.77402    -3.77718 2.64002e-05
        9755    -3.77406    -3.77718 2.63994e-05
        9756    -3.77425    -3.77718 2.63984e-05
