#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         660    -5.56383    -5.48319  0.00377805
         661    -5.56487    -5.48331  0.00377436
         662    -5.56659    -5.48344  0.00377075
         663    -5.56779    -5.48356  0.00376721
         664    -5.56907    -5.48369  0.00376374
         665    -5.57087    -5.48382  0.00376036
         666    -5.57259    -5.48396  0.00375707
         667    -5.57437    -5.48409  0.00375389
         668    -5.57637    -5.48423  0.00375081
         669    -5.57812    -5.48437  0.00374782
         670    -5.58007    -5.48451  0.00374495
         671    -5.58177    -5.48466  0.00374217
         672    -5.58381    -5.48481  0.00373951
         673    -5.58557    -5.48496  0.00373695
         674    -5.58767    -5.48511  0.00373451
         675    -5.58934    -5.48526  0.00373217
         676    -5.59132    -5.48542  0.00372995
         677    -5.59332    -5.48558  0.00372784
         678    -5.59516    -5.48574  0.00372585
         679    -5.59715    -5.48591  0.00372397
         680    -5.59914    -5.48607  0.00372221
         681    -5.60095    -5.48624  0.00372057
         682    -5.60305    -5.48641  0.00371905
         683    -5.60541    -5.48659  0.00371769
         684    -5.60729    -5.48676  0.00371644
         685    -5.60913    -5.48694   0.0037153
         686    -5.61077    -5.48712  0.00371427
         687     -5.6122     -5.4873  0.00371332
         688    -5.61388    -5.48749  0.00371248
         689    -5.61519    -5.48767  0.00371172
         690    -5.61674    -5.48786  0.00371105
         691    -5.61836    -5.48805  0.00371048
         692     -5.6199    -5.48824  0.00371001
         693    -5.62135    -5.48843  0.00370962
         694    -5.62272    -5.48863  0.00370932
         695    -5.62399    -5.48882  0.00370909
         696    -5.62517    -5.48902  0.00370893
         697    -5.62609    -5.48921  0.00370882
         698    -5.62676    -5.48941  0.00370874
         699    -5.62762    -5.48961   0.0037087
         700    -5.62837    -5.48981   0.0037087
         701    -5.62916       -5.49  0.00370873
         702    -5.62967     -5.4902  0.00370878
         703    -5.62977     -5.4904  0.00370881
         704    -5.62974     -5.4906  0.00370882
         705     -5.6299     -5.4908  0.00370882
         706    -5.62962    -5.49099  0.00370878
         707    -5.62922    -5.49119  0.00370868
         708    -5.62854    -5.49138  0.00370851
         709    -5.62789    -5.49158  0.00370828
         710    -5.62725    -5.49177  0.00370797
         711    -5.62634    -5.49196  0.00370759
         712    -5.62545    -5.49214  0.00370712
         713    -5.62473    -5.49233  0.00370658
         714    -5.62357    -5.49251  0.00370594
         715     -5.6226     -5.4927  0.00370522
         716    -5.62134    -5.49288   0.0037044
         717    -5.61981    -5.49305  0.00370346
         718    -5.61815    -5.49323   0.0037024
         719    -5.61651     -5.4934  0.00370122
         720     -5.6143    -5.49357  0.00369989
         721    -5.61228    -5.49373  0.00369842
         722    -5.60983    -5.49389  0.00369679
         723    -5.60772    -5.49405  0.00369502
         724    -5.60549     -5.4942  0.00369313
         725    -5.60315    -5.49435  0.00369109
         726    -5.60024     -5.4945  0.00368888
         727    -5.59753    -5.49464  0.00368653
         728    -5.59487    -5.49478  0.00368404
         729    -5.59195    -5.49491  0.00368139
         730    -5.58908    -5.49504  0.00367861
         731    -5.58551    -5.49516  0.00367566
         732    -5.58216    -5.49528  0.00367256
         733    -5.57901     -5.4954  0.00366932
         734    -5.57563    -5.49551  0.00366595
         735    -5.57216    -5.49561  0.00366245
         736    -5.56862    -5.49571  0.00365882
         737    -5.56515     -5.4958  0.00365506
         738    -5.56115    -5.49589  0.00365118
         739    -5.55724    -5.49598  0.00364719
         740    -5.55327    -5.49605  0.00364308
         741    -5.54938    -5.49613  0.00363887
         742    -5.54559    -5.49619  0.00363458
         743    -5.54144    -5.49625   0.0036302
         744    -5.53725    -5.49631  0.00362574
         745    -5.53316    -5.49636  0.00362121
         746    -5.52919     -5.4964  0.00361662
         747    -5.52518    -5.49644  0.00361199
         748    -5.52114    -5.49647  0.00360731
         749    -5.51692     -5.4965  0.00360259
         750    -5.51268    -5.49652  0.00359786
         751    -5.50857    -5.49654   0.0035931
         752    -5.50445    -5.49655  0.00358834
         753    -5.50017    -5.49655  0.00358358
         754    -5.49588    -5.49655  0.00357882
         755    -5.49145    -5.49655  0.00357409
         756    -5.48747    -5.49653  0.00356938
         757    -5.48336    -5.49652  0.00356471
         758    -5.47926    -5.49649  0.00356008
         759    -5.47518    -5.49647   0.0035555
         760    -5.47112    -5.49643  0.00355098
         761    -5.46664    -5.49639  0.00354653
         762    -5.46235    -5.49635  0.00354215
         763    -5.45825     -5.4963  0.00353786
         764    -5.45434    -5.49624  0.00353366
         765    -5.45094    -5.49618  0.00352954
         766    -5.44699    -5.49612  0.00352551
         767    -5.44309    -5.49605  0.00352159
         768    -5.43926    -5.49598  0.00351778
         769    -5.43565     -5.4959  0.00351409
         770    -5.43226    -5.49582  0.00351049
         771     -5.4288    -5.49573  0.00350702
         772    -5.42527    -5.49564  0.00350366
         773    -5.42228    -5.49554  0.00350041
         774    -5.41908    -5.49544  0.00349728
         775    -5.41581    -5.49534  0.00349428
         776     -5.4128    -5.49523   0.0034914
         777    -5.40974    -5.49512  0.00348864
         778    -5.40693    -5.49501  0.00348599
         779    -5.40393    -5.49489  0.00348348
         780    -5.40103    -5.49477  0.00348109
         781    -5.39841    -5.49465  0.00347882
         782    -5.39619    -5.49452  0.00347665
         783     -5.3935     -5.4944   0.0034746
         784    -5.39107    -5.49426  0.00347267
         785    -5.38892    -5.49413  0.00347084
         786    -5.38703    -5.49399  0.00346909
         787    -5.38528    -5.49386  0.00346744
         788    -5.38349    -5.49372  0.00346586
         789    -5.38168    -5.49357  0.00346438
         790    -5.38029    -5.49343  0.00346296
         791    -5.37873    -5.49329  0.00346162
         792     -5.3779    -5.49314  0.00346031
         793    -5.37689    -5.49299  0.00345905
         794    -5.37585    -5.49285  0.00345784
         795    -5.37508     -5.4927  0.00345666
         796    -5.37444    -5.49255  0.00345551
         797    -5.37376     -5.4924  0.00345439
         798    -5.37335    -5.49225  0.00345328
         799    -5.37276     -5.4921  0.00345219
         800    -5.37242    -5.49195  0.00345112
         801    -5.37235     -5.4918  0.00345004
         802    -5.37223    -5.49165  0.00344895
         803    -5.37282     -5.4915  0.00344783
         804    -5.37291    -5.49136   0.0034467
         805     -5.3728    -5.49121  0.00344556
         806    -5.37323    -5.49106  0.00344439
         807     -5.3736    -5.49092   0.0034432
         808    -5.37406    -5.49077  0.00344197
         809     -5.3746    -5.49063  0.00344071
         810    -5.37507    -5.49049  0.00343942
         811    -5.37607    -5.49035  0.00343807
         812    -5.37699    -5.49021  0.00343667
         813    -5.37768    -5.49007  0.00343523
         814    -5.37888    -5.48993  0.00343373
         815    -5.37999     -5.4898  0.00343216
         816    -5.38101    -5.48966  0.00343054
         817    -5.38192    -5.48953  0.00342888
         818    -5.38334     -5.4894  0.00342714
         819     -5.3845    -5.48927  0.00342535
         820    -5.38539    -5.48915  0.00342352
         821    -5.38662    -5.48902  0.00342162
         822    -5.38804     -5.4889  0.00341967
         823    -5.38933    -5.48878  0.00341765
         824    -5.39065    -5.48866  0.00341558
         825    -5.39214    -5.48854  0.00341344
         826    -5.39349    -5.48843  0.00341125
         827    -5.39471    -5.48831    0.003409
         828    -5.39625     -5.4882   0.0034067
         829    -5.39764    -5.48809  0.00340434
         830    -5.39903    -5.48799  0.00340193
         831    -5.40058    -5.48788  0.00339946
         832    -5.40198    -5.48778  0.00339694
         833    -5.40337    -5.48768  0.00339438
         834     -5.4046    -5.48758  0.00339177
         835    -5.40613    -5.48748  0.00338911
         836     -5.4072    -5.48738  0.00338641
         837     -5.4084    -5.48729  0.00338368
         838    -5.40929     -5.4872  0.00338092
         839    -5.41061     -5.4871  0.00337813
         840    -5.41177    -5.48701  0.00337529
         841     -5.4129    -5.48693  0.00337243
         842    -5.41432    -5.48684  0.00336953
         843    -5.41556    -5.48676  0.00336659
         844    -5.41678    -5.48667  0.00336362
         845    -5.41797    -5.48659  0.00336063
         846    -5.41913    -5.48651   0.0033576
         847    -5.42027    -5.48643  0.00335455
         848    -5.42108    -5.48636  0.00335148
         849    -5.42216    -5.48628  0.00334838
         850    -5.42336    -5.48621  0.00334526
         851    -5.42468    -5.48613  0.00334211
         852    -5.42568    -5.48606  0.00333894
         853    -5.42679    -5.48599  0.00333575
         854    -5.42802    -5.48593  0.00333253
         855    -5.42861    -5.48586  0.00332931
         856    -5.42962    -5.48579  0.00332607
         857    -5.43045    -5.48573  0.00332282
         858     -5.4314    -5.48567  0.00331955
         859    -5.43216     -5.4856  0.00331627
         860    -5.43274    -5.48554  0.00331298
         861    -5.43343    -5.48548  0.00330968
         862    -5.43409    -5.48542  0.00330638
         863    -5.43456    -5.48536  0.00330308
         864     -5.4353     -5.4853  0.00329976
         865     -5.4357    -5.48525  0.00329644
         866    -5.43576    -5.48519  0.00329313
         867    -5.43623    -5.48513  0.00328982
         868    -5.43622    -5.48508  0.00328651
         869    -5.43676    -5.48502   0.0032832
         870    -5.43682    -5.48497  0.00327989
         871    -5.43714    -5.48491  0.00327659
         872    -5.43771    -5.48486  0.00327328
         873    -5.43809     -5.4848  0.00326997
         874    -5.43828    -5.48475  0.00326666
         875    -5.43827     -5.4847  0.00326336
         876    -5.43821    -5.48464  0.00326006
         877    -5.43841    -5.48459  0.00325677
         878    -5.43886    -5.48454  0.00325348
         879     -5.4385    -5.48449   0.0032502
         880    -5.43825    -5.48443  0.00324693
         881    -5.43764    -5.48438  0.00324368
         882    -5.43743    -5.48433  0.00324044
         883    -5.43717    -5.48427  0.00323721
         884    -5.43655    -5.48422    0.003234
         885    -5.43602    -5.48417   0.0032308
         886    -5.43559    -5.48411  0.00322762
         887     -5.4354    -5.48406  0.00322445
         888    -5.43455      -5.484   0.0032213
         889    -5.43425    -5.48395  0.00321816
         890    -5.43374    -5.48389  0.00321504
         891    -5.43316    -5.48383  0.00321194
         892    -5.43208    -5.48377  0.00320886
         893    -5.43139    -5.48372   0.0032058
         894    -5.43048    -5.48366  0.00320277
         895    -5.42982     -5.4836  0.00319975
         896    -5.42865    -5.48353  0.00319677
         897    -5.42788    -5.48347  0.00319381
         898    -5.42659    -5.48341  0.00319088
         899    -5.42555    -5.48334  0.00318798
         900      -5.424    -5.48328  0.00318512
         901     -5.4227    -5.48321  0.00318229
         902    -5.42135    -5.48314   0.0031795
         903    -5.41964    -5.48307  0.00317676
         904    -5.41834      -5.483  0.00317405
         905    -5.41668    -5.48293  0.00317139
         906    -5.41513    -5.48285  0.00316878
         907    -5.41384    -5.48278  0.00316619
         908    -5.41204     -5.4827  0.00316367
         909    -5.41036    -5.48262  0.00316119
         910    -5.40864    -5.48254  0.00315876
         911    -5.40658    -5.48245  0.00315639
         912    -5.40478    -5.48237  0.00315408
         913    -5.40325    -5.48228  0.00315181
         914    -5.40109    -5.48219  0.00314962
         915    -5.39904     -5.4821  0.00314749
         916    -5.39712    -5.48201  0.00314542
         917    -5.39547    -5.48192   0.0031434
         918    -5.39335    -5.48182  0.00314146
         919    -5.39105    -5.48172  0.00313959
