#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         731    0.964982    0.920375  0.00180705
         732     0.96345    0.920433  0.00180554
         733    0.961867     0.92049  0.00180396
         734    0.960242    0.920544  0.00180231
         735    0.958574    0.920596   0.0018006
         736    0.956864    0.920645  0.00179883
         737    0.955112    0.920692    0.001797
         738     0.95333    0.920736  0.00179511
         739    0.951509    0.920778  0.00179316
         740    0.949654    0.920817  0.00179116
         741    0.947765    0.920853  0.00178912
         742    0.945843    0.920887  0.00178702
         743    0.943898    0.920918  0.00178488
         744    0.941927    0.920946  0.00178271
         745     0.93993    0.920971   0.0017805
         746    0.937909    0.920994  0.00177826
         747    0.935867    0.921014  0.00177599
         748    0.933808    0.921031   0.0017737
         749    0.931736    0.921045  0.00177138
         750     0.92965    0.921057  0.00176906
         751    0.927551    0.921066  0.00176673
         752    0.925443    0.921071  0.00176439
         753     0.92333    0.921074  0.00176205
         754    0.921213    0.921075  0.00175971
         755    0.919096    0.921072  0.00175738
         756    0.916973    0.921067  0.00175506
         757    0.914855    0.921058  0.00175276
         758    0.912742    0.921047  0.00175049
         759    0.910637    0.921034  0.00174823
         760    0.908541    0.921017  0.00174601
         761    0.906464    0.920998  0.00174382
         762      0.9044    0.920976  0.00174167
         763    0.902351    0.920952  0.00173956
         764    0.900319    0.920925  0.00173749
         765    0.898302    0.920895  0.00173547
         766    0.896319    0.920863   0.0017335
         767    0.894364    0.920829  0.00173158
         768    0.892437    0.920792  0.00172972
         769    0.890539    0.920752  0.00172792
         770    0.888673    0.920711  0.00172618
         771    0.886846    0.920667   0.0017245
         772    0.885059    0.920621  0.00172288
         773    0.883305    0.920572  0.00172133
         774    0.881599    0.920522  0.00171984
         775    0.879939     0.92047  0.00171842
         776    0.878324    0.920415  0.00171706
         777    0.876759    0.920359  0.00171577
         778    0.875242    0.920301  0.00171455
         779    0.873781    0.920241  0.00171339
         780    0.872374     0.92018  0.00171229
         781    0.871019    0.920117  0.00171125
         782    0.869715    0.920053  0.00171028
         783    0.868479    0.919987  0.00170936
         784    0.867298     0.91992   0.0017085
         785    0.866175    0.919851   0.0017077
         786     0.86511    0.919782  0.00170694
         787    0.864105    0.919711  0.00170624
         788    0.863164    0.919639  0.00170558
         789    0.862287    0.919566  0.00170497
         790    0.861467    0.919493   0.0017044
         791    0.860714    0.919418  0.00170386
         792    0.860015    0.919343  0.00170336
         793    0.859382    0.919268  0.00170289
         794    0.858813    0.919192  0.00170245
         795    0.858303    0.919115  0.00170203
         796    0.857854    0.919038  0.00170163
         797    0.857467    0.918961  0.00170125
         798    0.857138    0.918883  0.00170088
         799    0.856871    0.918806  0.00170052
         800    0.856659    0.918728  0.00170017
         801      0.8565     0.91865  0.00169982
         802    0.856398    0.918573  0.00169947
         803     0.85634    0.918495  0.00169912
         804    0.856344    0.918418  0.00169876
         805    0.856402    0.918341   0.0016984
         806    0.856503    0.918264  0.00169802
         807    0.856653    0.918188  0.00169763
         808    0.856848    0.918112  0.00169723
         809    0.857086    0.918037  0.00169681
         810    0.857367    0.917962  0.00169637
         811    0.857682    0.917887   0.0016959
         812    0.858037    0.917814  0.00169541
         813    0.858433    0.917741   0.0016949
         814    0.858855    0.917668  0.00169436
         815    0.859311    0.917597   0.0016938
         816    0.859798    0.917526   0.0016932
         817    0.860316    0.917456  0.00169257
         818    0.860852    0.917387  0.00169192
         819    0.861416    0.917318  0.00169123
         820    0.862007    0.917251  0.00169052
         821    0.862613    0.917184  0.00168977
         822    0.863234    0.917119  0.00168898
         823    0.863873    0.917054  0.00168817
         824    0.864526     0.91699  0.00168733
         825    0.865189    0.916927  0.00168645
         826    0.865865    0.916866  0.00168554
         827    0.866552    0.916805   0.0016846
         828    0.867241    0.916745  0.00168363
         829    0.867939    0.916686  0.00168262
         830     0.86864    0.916628  0.00168159
         831    0.869341    0.916571  0.00168053
         832    0.870046    0.916515  0.00167944
         833     0.87075     0.91646  0.00167832
         834    0.871454    0.916406  0.00167718
         835    0.872151    0.916353  0.00167601
         836     0.87285    0.916301  0.00167481
         837    0.873542     0.91625  0.00167359
         838    0.874232      0.9162  0.00167234
         839    0.874907    0.916151  0.00167107
         840    0.875577    0.916103  0.00166978
         841    0.876237    0.916055  0.00166847
         842    0.876883    0.916009  0.00166714
         843     0.87752    0.915963  0.00166578
         844    0.878146    0.915918  0.00166441
         845    0.878759    0.915874  0.00166302
         846     0.87936    0.915831  0.00166162
         847    0.879947    0.915789   0.0016602
         848    0.880526    0.915747  0.00165876
         849    0.881086    0.915706  0.00165731
         850    0.881629    0.915666  0.00165584
         851    0.882155    0.915627  0.00165437
         852     0.88267    0.915588  0.00165288
         853    0.883167     0.91555  0.00165137
         854    0.883647    0.915513  0.00164986
         855     0.88412    0.915476  0.00164834
         856     0.88457     0.91544  0.00164681
         857    0.885006    0.915404  0.00164527
         858    0.885423    0.915369  0.00164373
         859    0.885826    0.915335  0.00164217
         860    0.886213    0.915301  0.00164061
         861    0.886582    0.915268  0.00163905
         862    0.886933    0.915235  0.00163747
         863    0.887268    0.915203   0.0016359
         864    0.887581    0.915171  0.00163432
         865    0.887881    0.915139  0.00163273
         866    0.888167    0.915108  0.00163114
         867    0.888429    0.915077  0.00162955
         868    0.888678    0.915047  0.00162796
         869    0.888899    0.915017  0.00162636
         870    0.889107    0.914987  0.00162477
         871     0.88929    0.914957  0.00162317
         872    0.889448    0.914928  0.00162157
         873    0.889588    0.914899  0.00161997
         874    0.889708     0.91487  0.00161838
         875    0.889808    0.914842  0.00161678
         876    0.889885    0.914813  0.00161519
         877    0.889935    0.914785  0.00161359
         878    0.889957    0.914757    0.001612
         879    0.889965    0.914728  0.00161042
         880    0.889946      0.9147  0.00160883
         881    0.889907    0.914672  0.00160725
         882    0.889834    0.914644  0.00160568
         883    0.889735    0.914616  0.00160411
         884    0.889613    0.914587  0.00160254
         885    0.889462    0.914559  0.00160098
         886     0.88928     0.91453  0.00159943
         887    0.889065    0.914502  0.00159788
         888     0.88883    0.914473  0.00159634
         889    0.888558    0.914444  0.00159482
         890    0.888258    0.914414  0.00159329
         891     0.88793    0.914385  0.00159178
         892    0.887578    0.914354  0.00159028
         893    0.887189    0.914324  0.00158879
         894    0.886773    0.914293  0.00158731
         895    0.886324    0.914262  0.00158585
         896    0.885851     0.91423   0.0015844
         897    0.885342    0.914198  0.00158296
         898    0.884811    0.914165  0.00158153
         899    0.884248    0.914132  0.00158012
         900    0.883662    0.914098  0.00157873
         901    0.883044    0.914064  0.00157735
         902    0.882399    0.914029    0.001576
         903    0.881732    0.913993  0.00157466
         904    0.881032    0.913956  0.00157334
         905    0.880312    0.913919  0.00157204
         906    0.879565    0.913881  0.00157076
         907     0.87879    0.913843   0.0015695
         908    0.877999    0.913803  0.00156827
         909    0.877183    0.913763  0.00156706
         910    0.876347    0.913722  0.00156588
         911    0.875495     0.91368  0.00156472
         912    0.874619    0.913637  0.00156359
         913     0.87372    0.913593  0.00156249
         914    0.872814    0.913549  0.00156142
         915    0.871888    0.913503  0.00156038
         916    0.870945    0.913457  0.00155937
         917    0.869984    0.913409  0.00155839
         918    0.869015    0.913361  0.00155744
         919    0.868036    0.913312  0.00155652
