#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        7971     1.70609     1.67819 0.000923433
        7972     1.70543     1.67819 0.000923323
        7973     1.70471     1.67819 0.000923213
        7974     1.70392      1.6782 0.000923103
        7975     1.70305      1.6782 0.000922993
        7976     1.70212      1.6782 0.000922882
        7977     1.70112      1.6782 0.000922771
        7978     1.70005     1.67821 0.000922659
        7979     1.69892     1.67821 0.000922547
        7980     1.69772     1.67821 0.000922435
        7981     1.69646     1.67821 0.000922322
        7982     1.69513     1.67822 0.000922209
        7983     1.69374     1.67822 0.000922095
        7984      1.6923     1.67822 0.000921982
        7985     1.69079     1.67822 0.000921867
        7986     1.68923     1.67822 0.000921753
        7987     1.68762     1.67822 0.000921638
        7988     1.68596     1.67823 0.000921523
        7989     1.68424     1.67823 0.000921408
        7990     1.68248     1.67823 0.000921293
        7991     1.68068     1.67823 0.000921178
        7992     1.67884     1.67823 0.000921063
        7993     1.67696     1.67823 0.000920948
        7994     1.67505     1.67823 0.000920832
        7995     1.67311     1.67823 0.000920717
        7996     1.67114     1.67822 0.000920603
        7997     1.66915     1.67822 0.000920488
        7998     1.66714     1.67822 0.000920374
        7999     1.66511     1.67822 0.000920261
        8000     1.66308     1.67822 0.000920148
        8001     1.66103     1.67822 0.000920035
        8002     1.65898     1.67821 0.000919923
        8003     1.65694     1.67821 0.000919812
        8004      1.6549     1.67821 0.000919702
        8005     1.65287     1.67821 0.000919592
        8006     1.65085      1.6782 0.000919484
        8007     1.64885      1.6782 0.000919376
        8008     1.64687     1.67819  0.00091927
        8009     1.64492     1.67819 0.000919164
        8010     1.64299     1.67819  0.00091906
        8011      1.6411     1.67818 0.000918957
        8012     1.63925     1.67818 0.000918855
        8013     1.63743     1.67817 0.000918755
        8014     1.63567     1.67817 0.000918655
        8015     1.63395     1.67816 0.000918557
        8016     1.63228     1.67815 0.000918461
        8017     1.63067     1.67815 0.000918365
        8018     1.62912     1.67814 0.000918271
        8019     1.62763     1.67814 0.000918178
        8020      1.6262     1.67813 0.000918086
        8021     1.62485     1.67812 0.000917996
        8022     1.62356     1.67812 0.000917907
        8023     1.62235     1.67811 0.000917819
        8024     1.62122      1.6781 0.000917732
        8025     1.62017      1.6781 0.000917646
        8026      1.6192     1.67809 0.000917561
        8027     1.61832     1.67808 0.000917477
        8028     1.61752     1.67807 0.000917393
        8029     1.61681     1.67807 0.000917311
        8030     1.61619     1.67806 0.000917229
        8031     1.61567     1.67805 0.000917148
        8032     1.61524     1.67804 0.000917067
        8033     1.61491     1.67803 0.000916986
        8034     1.61467     1.67803 0.000916906
        8035     1.61453     1.67802 0.000916826
        8036     1.61449     1.67801 0.000916746
        8037     1.61455       1.678 0.000916666
        8038     1.61472     1.67799 0.000916586
        8039     1.61498     1.67799 0.000916505
        8040     1.61535     1.67798 0.000916424
        8041     1.61581     1.67797 0.000916343
        8042     1.61638     1.67796 0.000916261
        8043     1.61705     1.67796 0.000916178
        8044     1.61783     1.67795 0.000916095
        8045      1.6187     1.67794 0.000916011
        8046     1.61967     1.67793 0.000915925
        8047     1.62073     1.67793 0.000915839
        8048      1.6219     1.67792 0.000915752
        8049     1.62316     1.67791 0.000915663
        8050     1.62452     1.67791 0.000915574
        8051     1.62596      1.6779 0.000915483
        8052      1.6275     1.67789  0.00091539
        8053     1.62913     1.67789 0.000915297
        8054     1.63084     1.67788 0.000915202
        8055     1.63263     1.67788 0.000915105
        8056     1.63451     1.67787 0.000915008
        8057     1.63646     1.67787 0.000914908
        8058     1.63849     1.67786 0.000914808
        8059     1.64059     1.67786 0.000914706
        8060     1.64276     1.67785 0.000914603
        8061       1.645     1.67785 0.000914499
        8062      1.6473     1.67784 0.000914393
        8063     1.64966     1.67784 0.000914286
        8064     1.65208     1.67784 0.000914179
        8065     1.65454     1.67783  0.00091407
        8066     1.65706     1.67783  0.00091396
        8067     1.65962     1.67783  0.00091385
        8068     1.66222     1.67783 0.000913738
        8069     1.66487     1.67783 0.000913626
        8070     1.66754     1.67782 0.000913514
        8071     1.67025     1.67782 0.000913401
        8072     1.67299     1.67782 0.000913288
        8073     1.67575     1.67782 0.000913175
        8074     1.67853     1.67782 0.000913062
        8075     1.68133     1.67782 0.000912949
        8076     1.68414     1.67782 0.000912837
        8077     1.68695     1.67783 0.000912724
        8078     1.68978     1.67783 0.000912613
        8079      1.6926     1.67783 0.000912501
        8080     1.69543     1.67783 0.000912391
        8081     1.69825     1.67783 0.000912282
        8082     1.70107     1.67784 0.000912173
        8083     1.70388     1.67784 0.000912066
        8084     1.70667     1.67784  0.00091196
        8085     1.70944     1.67785 0.000911856
        8086      1.7122     1.67785 0.000911753
        8087     1.71493     1.67786 0.000911652
        8088     1.71763     1.67786 0.000911552
        8089     1.72031     1.67787 0.000911455
        8090     1.72295     1.67787 0.000911359
        8091     1.72556     1.67788 0.000911266
        8092     1.72814     1.67788 0.000911174
        8093     1.73067     1.67789 0.000911085
        8094     1.73317      1.6779 0.000910998
        8095     1.73562      1.6779 0.000910913
        8096     1.73802     1.67791 0.000910831
        8097     1.74038     1.67792 0.000910751
        8098     1.74269     1.67793 0.000910674
        8099     1.74494     1.67794 0.000910599
        8100     1.74713     1.67794 0.000910527
        8101     1.74927     1.67795 0.000910457
        8102     1.75135     1.67796 0.000910389
        8103     1.75337     1.67797 0.000910325
        8104     1.75532     1.67798 0.000910262
        8105     1.75721     1.67799 0.000910203
        8106     1.75904       1.678 0.000910145
        8107     1.76079     1.67801  0.00091009
        8108     1.76248     1.67802 0.000910038
        8109     1.76409     1.67803 0.000909987
        8110     1.76564     1.67804 0.000909939
        8111      1.7671     1.67805 0.000909893
        8112      1.7685     1.67806 0.000909849
        8113     1.76981     1.67808 0.000909808
        8114     1.77105     1.67809 0.000909768
        8115     1.77221      1.6781 0.000909729
        8116     1.77329     1.67811 0.000909693
        8117     1.77429     1.67812 0.000909658
        8118     1.77521     1.67813 0.000909625
        8119     1.77605     1.67815 0.000909592
        8120      1.7768     1.67816 0.000909562
        8121     1.77747     1.67817 0.000909532
        8122     1.77806     1.67818 0.000909503
        8123     1.77857      1.6782 0.000909475
        8124       1.779     1.67821 0.000909448
        8125     1.77934     1.67822 0.000909421
        8126      1.7796     1.67823 0.000909394
        8127     1.77978     1.67825 0.000909368
        8128     1.77988     1.67826 0.000909342
        8129     1.77989     1.67827 0.000909317
        8130     1.77983     1.67828 0.000909291
        8131     1.77969      1.6783 0.000909264
        8132     1.77948     1.67831 0.000909238
        8133     1.77918     1.67832  0.00090921
        8134     1.77882     1.67833 0.000909183
        8135     1.77837     1.67835 0.000909154
        8136     1.77786     1.67836 0.000909124
        8137     1.77729     1.67837 0.000909094
        8138     1.77664     1.67838 0.000909062
        8139     1.77593     1.67839  0.00090903
        8140     1.77516     1.67841 0.000908996
        8141     1.77433     1.67842 0.000908961
        8142     1.77344     1.67843 0.000908924
        8143     1.77251     1.67844 0.000908886
        8144     1.77152     1.67845 0.000908846
        8145     1.77048     1.67846 0.000908805
        8146      1.7694     1.67847 0.000908762
        8147     1.76829     1.67849 0.000908717
        8148     1.76713      1.6785  0.00090867
        8149     1.76595     1.67851 0.000908622
        8150     1.76474     1.67852 0.000908572
        8151     1.76351     1.67853 0.000908521
        8152     1.76226     1.67854 0.000908467
        8153     1.76099     1.67855 0.000908412
        8154     1.75971     1.67856 0.000908355
        8155     1.75843     1.67857 0.000908297
        8156     1.75715     1.67858 0.000908237
        8157     1.75587     1.67859 0.000908175
        8158     1.75459      1.6786 0.000908111
        8159     1.75333     1.67861 0.000908046
        8160     1.75208     1.67861 0.000907979
        8161     1.75086     1.67862 0.000907911
        8162     1.74965     1.67863 0.000907842
        8163     1.74847     1.67864 0.000907771
        8164     1.74733     1.67865 0.000907699
        8165     1.74621     1.67866 0.000907625
        8166     1.74513     1.67867 0.000907551
        8167     1.74409     1.67867 0.000907475
        8168      1.7431     1.67868 0.000907398
        8169     1.74214     1.67869  0.00090732
        8170     1.74124      1.6787 0.000907241
        8171     1.74038      1.6787 0.000907162
        8172     1.73957     1.67871 0.000907081
        8173     1.73882     1.67872    0.000907
        8174     1.73811     1.67873 0.000906918
        8175     1.73746     1.67873 0.000906836
        8176     1.73685     1.67874 0.000906753
        8177     1.73631     1.67875 0.000906669
        8178     1.73581     1.67876 0.000906585
        8179     1.73536     1.67876 0.000906501
        8180     1.73496     1.67877 0.000906416
        8181     1.73461     1.67878 0.000906331
        8182     1.73431     1.67878 0.000906245
        8183     1.73405     1.67879  0.00090616
        8184     1.73383      1.6788 0.000906074
        8185     1.73366      1.6788 0.000905988
        8186     1.73352     1.67881 0.000905902
        8187     1.73342     1.67882 0.000905816
        8188     1.73335     1.67882  0.00090573
        8189     1.73331     1.67883 0.000905644
        8190     1.73329     1.67884 0.000905558
        8191      1.7333     1.67884 0.000905471
