#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         658    -5.44634    -5.44793 0.000120685
         659    -5.44633    -5.44793 0.000120526
         660    -5.44632    -5.44792 0.000120368
         661    -5.44632    -5.44792 0.000120211
         662    -5.44696    -5.44792 0.000120038
         663    -5.44728    -5.44792 0.000119861
         664    -5.44695    -5.44792 0.000119689
         665    -5.44759    -5.44792  0.00011951
         666    -5.44727    -5.44792 0.000119335
         667    -5.44629    -5.44791 0.000119181
         668    -5.44662    -5.44791 0.000119018
         669    -5.44629    -5.44791 0.000118865
         670    -5.44597    -5.44791 0.000118723
         671    -5.44629     -5.4479  0.00011857
         672    -5.44597     -5.4479 0.000118429
         673    -5.44629     -5.4479 0.000118277
         674    -5.44695     -5.4479  0.00011811
         675    -5.44695     -5.4479 0.000117943
         676    -5.44695    -5.44789 0.000117777
         677    -5.44696    -5.44789 0.000117611
         678    -5.44697    -5.44789 0.000117445
         679    -5.44762    -5.44789 0.000117273
         680    -5.44763    -5.44789 0.000117101
         681    -5.44796    -5.44789 0.000116929
         682    -5.44797    -5.44789 0.000116758
         683    -5.44831    -5.44789 0.000116589
         684      -5.448    -5.44789 0.000116418
         685    -5.44736    -5.44789 0.000116251
         686    -5.44673    -5.44789 0.000116094
         687    -5.44675    -5.44789 0.000115937
         688    -5.44677    -5.44789  0.00011578
         689    -5.44646    -5.44788  0.00011563
         690     -5.4468    -5.44788 0.000115473
         691     -5.4465    -5.44788 0.000115323
         692    -5.44653    -5.44788 0.000115173
         693    -5.44688    -5.44788 0.000115016
         694    -5.44658    -5.44787 0.000114865
         695    -5.44693    -5.44787 0.000114708
         696    -5.44695    -5.44787 0.000114551
         697    -5.44731    -5.44787  0.00011439
         698    -5.44701    -5.44787 0.000114232
         699    -5.44704    -5.44787 0.000114075
         700    -5.44643    -5.44787 0.000113931
         701    -5.44711    -5.44787 0.000113773
         702    -5.44746    -5.44787 0.000113613
         703    -5.44782    -5.44787 0.000113451
         704    -5.44785    -5.44787  0.00011329
         705    -5.44821    -5.44787  0.00011313
         706    -5.44857    -5.44787 0.000112974
         707    -5.44926    -5.44787 0.000112832
         708    -5.44961    -5.44787 0.000112699
         709      -5.449    -5.44787 0.000112552
         710    -5.44936    -5.44787 0.000112413
         711    -5.44939    -5.44788 0.000112275
         712    -5.44846    -5.44788  0.00011212
         713    -5.44914    -5.44788 0.000111977
         714    -5.44917    -5.44788 0.000111834
         715     -5.4492    -5.44788 0.000111693
         716    -5.44891    -5.44788 0.000111546
         717    -5.44894    -5.44789 0.000111401
         718    -5.44929    -5.44789 0.000111262
         719    -5.44932    -5.44789 0.000111125
         720    -5.44966    -5.44789 0.000110998
         721    -5.44969    -5.44789 0.000110872
         722    -5.44939     -5.4479 0.000110738
         723    -5.44974     -5.4479 0.000110614
         724    -5.44943     -5.4479 0.000110482
         725    -5.44945     -5.4479  0.00011035
         726    -5.45011    -5.44791  0.00011024
         727    -5.45013    -5.44791 0.000110131
         728    -5.44949    -5.44791 0.000110001
         729    -5.44918    -5.44791 0.000109864
         730    -5.44983    -5.44792 0.000109745
         731    -5.44984    -5.44792 0.000109626
         732    -5.45017    -5.44792 0.000109519
         733    -5.44952    -5.44792 0.000109392
         734    -5.44952    -5.44793 0.000109264
         735    -5.44952    -5.44793 0.000109137
         736    -5.44984    -5.44793  0.00010902
         737    -5.45048    -5.44793 0.000108927
         738    -5.45048    -5.44794 0.000108834
         739    -5.45111    -5.44794 0.000108772
         740     -5.4511    -5.44795 0.000108708
         741    -5.45206    -5.44795 0.000108703
         742    -5.45172    -5.44796 0.000108675
         743     -5.4517    -5.44796 0.000108645
         744    -5.45135    -5.44797 0.000108595
         745    -5.45198    -5.44797 0.000108582
         746    -5.45195    -5.44798 0.000108568
         747    -5.45161    -5.44798 0.000108531
         748    -5.45126    -5.44799 0.000108474
         749    -5.45058    -5.44799 0.000108385
         750    -5.45087    -5.44799 0.000108308
         751    -5.45149      -5.448 0.000108264
         752    -5.45178      -5.448 0.000108237
         753     -5.4524    -5.44801 0.000108251
         754    -5.45269    -5.44802 0.000108285
         755    -5.45201    -5.44802  0.00010827
         756    -5.45165    -5.44803 0.000108233
         757    -5.45129    -5.44803 0.000108176
         758    -5.45158    -5.44803 0.000108134
         759    -5.45121    -5.44804 0.000108073
         760    -5.45183    -5.44804 0.000108045
         761    -5.45179    -5.44805 0.000108015
         762    -5.45175    -5.44805 0.000107983
         763    -5.45139    -5.44806  0.00010793
         764    -5.45168    -5.44806 0.000107892
         765    -5.45132    -5.44807 0.000107835
         766    -5.45064    -5.44807 0.000107747
         767     -5.4506    -5.44807 0.000107657
         768    -5.45057    -5.44808 0.000107566
         769    -5.45086    -5.44808 0.000107487
         770     -5.4518    -5.44809 0.000107455
         771    -5.45144    -5.44809 0.000107404
         772    -5.45173    -5.44809 0.000107368
         773     -5.4517     -5.4481 0.000107331
         774    -5.45265    -5.44811 0.000107353
         775     -5.4523    -5.44811  0.00010735
         776    -5.45292    -5.44812 0.000107391
         777    -5.45192    -5.44812 0.000107364
         778    -5.45223    -5.44813 0.000107356
         779     -5.4522    -5.44813 0.000107345
         780    -5.45218    -5.44814 0.000107333
         781    -5.45217    -5.44814  0.00010732
         782    -5.45215    -5.44815 0.000107305
         783    -5.45149    -5.44815 0.000107253
         784     -5.4518    -5.44816 0.000107217
         785    -5.45341    -5.44816 0.000107289
         786     -5.4534    -5.44817  0.00010736
         787     -5.4534    -5.44818 0.000107428
         788    -5.45307    -5.44818 0.000107472
         789    -5.45339    -5.44819 0.000107538
         790    -5.45372     -5.4482  0.00010763
         791    -5.45405     -5.4482 0.000107747
         792    -5.45373    -5.44821 0.000107837
         793    -5.45341    -5.44822   0.0001079
         794     -5.4531    -5.44822 0.000107939
         795    -5.45311    -5.44823 0.000107978
         796    -5.45247    -5.44823 0.000107974
         797    -5.45249    -5.44824  0.00010797
         798    -5.45251    -5.44825 0.000107967
         799     -5.4522    -5.44825 0.000107945
         800     -5.4519    -5.44826 0.000107906
         801    -5.45159    -5.44826 0.000107852
         802    -5.45162    -5.44826 0.000107799
         803    -5.45132    -5.44827 0.000107732
         804    -5.45167    -5.44827 0.000107681
         805     -5.4517    -5.44828 0.000107631
         806    -5.45237    -5.44828 0.000107618
         807    -5.45176    -5.44829  0.00010757
         808    -5.45179    -5.44829 0.000107525
         809    -5.45182    -5.44829  0.00010748
         810    -5.45218     -5.4483 0.000107454
         811    -5.45221     -5.4483  0.00010743
         812    -5.45289    -5.44831 0.000107446
         813     -5.4539    -5.44832 0.000107534
         814    -5.45361    -5.44832 0.000107598
         815    -5.45332    -5.44833  0.00010764
         816    -5.45303    -5.44833 0.000107663
         817    -5.45339    -5.44834 0.000107708
         818    -5.45407    -5.44835 0.000107805
         819    -5.45476    -5.44836 0.000107957
         820    -5.45479    -5.44836  0.00010811
         821     -5.4545    -5.44837 0.000108236
         822    -5.45454    -5.44838 0.000108364
         823    -5.45425    -5.44839 0.000108467
         824    -5.45396    -5.44839 0.000108546
         825    -5.45399     -5.4484 0.000108626
         826    -5.45435    -5.44841 0.000108733
         827    -5.45341    -5.44841 0.000108769
         828    -5.45311    -5.44842 0.000108786
         829    -5.45282    -5.44842 0.000108784
         830    -5.45253    -5.44843 0.000108765
         831    -5.45223    -5.44843 0.000108731
         832    -5.45161    -5.44844 0.000108667
         833    -5.45196    -5.44844 0.000108619
         834    -5.45231    -5.44845 0.000108588
         835    -5.45266    -5.44845 0.000108575
         836    -5.45301    -5.44846 0.000108582
         837    -5.45336    -5.44846  0.00010861
         838    -5.45306    -5.44847 0.000108619
         839    -5.45275    -5.44847 0.000108609
         840     -5.4531    -5.44848  0.00010862
         841    -5.45247    -5.44848 0.000108594
         842    -5.45249    -5.44849 0.000108569
         843    -5.45283    -5.44849 0.000108562
         844    -5.45284     -5.4485 0.000108556
         845    -5.45318     -5.4485 0.000108569
         846    -5.45351    -5.44851 0.000108602
         847    -5.45385    -5.44852 0.000108656
         848    -5.45354    -5.44852 0.000108689
         849    -5.45355    -5.44853 0.000108722
         850    -5.45355    -5.44853 0.000108755
         851    -5.45291    -5.44854 0.000108749
         852    -5.45291    -5.44854 0.000108742
         853    -5.45259    -5.44855 0.000108718
         854    -5.45259    -5.44855 0.000108694
         855    -5.45226    -5.44856 0.000108653
         856    -5.45193    -5.44856 0.000108597
         857     -5.4516    -5.44856 0.000108529
         858    -5.45224    -5.44857 0.000108487
         859    -5.45223    -5.44857 0.000108445
         860     -5.4519    -5.44858 0.000108387
         861    -5.45156    -5.44858 0.000108317
         862     -5.4509    -5.44858 0.000108225
         863    -5.45088    -5.44859 0.000108132
         864    -5.45151    -5.44859  0.00010806
         865    -5.45117    -5.44859 0.000107976
         866    -5.45212     -5.4486 0.000107928
         867    -5.45145     -5.4486 0.000107854
         868    -5.45175     -5.4486 0.000107791
         869    -5.45139    -5.44861 0.000107714
         870    -5.45104    -5.44861 0.000107627
         871    -5.45101    -5.44861 0.000107539
         872    -5.45001    -5.44861 0.000107427
         873    -5.44998    -5.44862 0.000107316
         874    -5.44929    -5.44862 0.000107196
         875    -5.44958    -5.44862 0.000107079
         876    -5.44922    -5.44862 0.000106959
         877    -5.44918    -5.44862 0.000106839
         878    -5.44881    -5.44862 0.000106717
         879    -5.44877    -5.44862 0.000106596
         880    -5.44873    -5.44862 0.000106475
         881    -5.44804    -5.44862 0.000106356
         882    -5.44767    -5.44862 0.000106241
         883    -5.44795    -5.44862 0.000106123
         884    -5.44823    -5.44862 0.000106004
         885     -5.4485    -5.44862 0.000105885
         886    -5.44845    -5.44862 0.000105765
         887     -5.4484    -5.44862 0.000105646
         888    -5.44803    -5.44861 0.000105529
         889    -5.44831    -5.44861 0.000105411
         890    -5.44858    -5.44861 0.000105293
         891    -5.44853    -5.44861 0.000105175
         892    -5.44815    -5.44861 0.000105058
         893    -5.44713    -5.44861 0.000104954
         894    -5.44708    -5.44861  0.00010485
         895    -5.44768    -5.44861 0.000104738
         896    -5.44795    -5.44861 0.000104624
         897    -5.44758    -5.44861 0.000104513
         898     -5.4472    -5.44861 0.000104409
         899    -5.44748     -5.4486   0.0001043
         900    -5.44776     -5.4486 0.000104188
         901    -5.44803     -5.4486 0.000104075
         902    -5.44766     -5.4486 0.000103965
         903    -5.44696     -5.4486 0.000103865
         904    -5.44692     -5.4486 0.000103767
         905    -5.44687     -5.4486  0.00010367
         906    -5.44618    -5.44859  0.00010359
         907    -5.44516    -5.44859 0.000103545
         908    -5.44512    -5.44859 0.000103501
         909    -5.44508    -5.44858 0.000103459
         910    -5.44471    -5.44858 0.000103433
         911    -5.44499    -5.44857 0.000103395
         912    -5.44495    -5.44857 0.000103358
         913    -5.44523    -5.44857 0.000103309
         914    -5.44552    -5.44856  0.00010325
         915    -5.44613    -5.44856 0.000103171
         916    -5.44674    -5.44856 0.000103078
         917    -5.44638    -5.44856 0.000102993
         918    -5.44699    -5.44855 0.000102895
         919    -5.44728    -5.44855 0.000102792
