#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         653    0.739505    0.805395  0.00180808
         654    0.739201    0.805293  0.00180814
         655    0.738877    0.805192  0.00180822
         656    0.738532     0.80509  0.00180832
         657    0.738169    0.804988  0.00180843
         658    0.737787    0.804886  0.00180857
         659    0.737387    0.804784  0.00180872
         660    0.736971    0.804681   0.0018089
         661    0.736538    0.804578  0.00180909
         662    0.736089    0.804475  0.00180932
         663    0.735625    0.804371  0.00180957
         664    0.735147    0.804267  0.00180984
         665    0.734656    0.804162  0.00181014
         666    0.734152    0.804057  0.00181048
         667    0.733637    0.803951  0.00181084
         668    0.733112    0.803845  0.00181123
         669    0.732576    0.803739  0.00181165
         670    0.732031    0.803632  0.00181211
         671    0.731478    0.803524  0.00181259
         672    0.730918    0.803416  0.00181311
         673    0.730352    0.803307  0.00181367
         674     0.72978    0.803198  0.00181425
         675    0.729205    0.803089  0.00181488
         676    0.728626    0.802979  0.00181553
         677    0.728044    0.802868  0.00181622
         678     0.72746    0.802757  0.00181694
         679    0.726875    0.802645   0.0018177
         680     0.72629    0.802533  0.00181849
         681    0.725707     0.80242  0.00181932
         682    0.725125    0.802306  0.00182018
         683    0.724545    0.802193  0.00182107
         684    0.723969    0.802078  0.00182199
         685    0.723396    0.801963  0.00182295
         686    0.722828    0.801848  0.00182394
         687    0.722266    0.801732  0.00182496
         688    0.721709    0.801616  0.00182601
         689     0.72116    0.801499  0.00182709
         690    0.720619    0.801382   0.0018282
         691    0.720085    0.801264  0.00182934
         692    0.719559    0.801146   0.0018305
         693    0.719042    0.801028  0.00183169
         694    0.718535    0.800909   0.0018329
         695    0.718039     0.80079  0.00183414
         696    0.717553     0.80067   0.0018354
         697    0.717078     0.80055  0.00183668
         698    0.716615     0.80043  0.00183798
         699    0.716163    0.800309   0.0018393
         700    0.715724    0.800188  0.00184064
         701    0.715297    0.800067  0.00184199
         702    0.714883    0.799946  0.00184336
         703    0.714482    0.799824  0.00184474
         704    0.714094    0.799703  0.00184614
         705    0.713721    0.799581  0.00184754
         706    0.713362    0.799459  0.00184896
         707    0.713018    0.799336  0.00185038
         708     0.71269    0.799214  0.00185181
         709    0.712377    0.799091  0.00185324
         710    0.712079    0.798969  0.00185468
         711    0.711799    0.798846  0.00185612
         712    0.711535    0.798724  0.00185756
         713    0.711288    0.798601    0.001859
         714    0.711058    0.798478  0.00186043
         715    0.710848    0.798356  0.00186186
         716    0.710655    0.798233  0.00186329
         717    0.710482    0.798111   0.0018647
         718    0.710328    0.797989  0.00186611
         719    0.710193    0.797867   0.0018675
         720     0.71008    0.797745  0.00186889
         721    0.709986    0.797623  0.00187025
         722    0.709915    0.797501   0.0018716
         723    0.709865     0.79738  0.00187294
         724    0.709837    0.797259  0.00187425
         725    0.709833    0.797139  0.00187554
