#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        5101    -6.73397    -6.65596 0.000825322
        5102    -6.73317    -6.65597 0.000825299
        5103    -6.73134    -6.65599 0.000825269
        5104     -6.7304      -6.656 0.000825236
        5105    -6.72907    -6.65602 0.000825199
        5106    -6.72799    -6.65603 0.000825158
        5107    -6.72652    -6.65604 0.000825112
        5108    -6.72596    -6.65606 0.000825064
        5109    -6.72468    -6.65607 0.000825011
        5110    -6.72398    -6.65608 0.000824957
        5111    -6.72355     -6.6561 0.000824901
        5112    -6.72241    -6.65611 0.000824842
        5113    -6.72153    -6.65612  0.00082478
        5114    -6.71963    -6.65613 0.000824712
        5115    -6.71799    -6.65615 0.000824639
        5116    -6.71663    -6.65616 0.000824563
        5117    -6.71457    -6.65617 0.000824481
        5118    -6.71245    -6.65618 0.000824393
        5119    -6.71061    -6.65619   0.0008243
        5120    -6.70873     -6.6562 0.000824203
        5121     -6.7068    -6.65621 0.000824102
        5122    -6.70451    -6.65622 0.000823995
        5123    -6.70315    -6.65623 0.000823885
        5124    -6.70079    -6.65624  0.00082377
        5125    -6.69872    -6.65625 0.000823651
        5126     -6.6963    -6.65626 0.000823527
        5127    -6.69482    -6.65626 0.000823401
        5128    -6.69299    -6.65627 0.000823271
        5129    -6.69212    -6.65628 0.000823141
        5130    -6.68928    -6.65628 0.000823005
        5131    -6.68675    -6.65629 0.000822866
        5132    -6.68388    -6.65629 0.000822724
        5133    -6.68197     -6.6563 0.000822578
        5134    -6.68004     -6.6563 0.000822431
        5135    -6.67778    -6.65631 0.000822282
        5136    -6.67519    -6.65631  0.00082213
        5137    -6.67292    -6.65632 0.000821976
        5138    -6.67032    -6.65632 0.000821821
        5139    -6.66836    -6.65632 0.000821664
        5140    -6.66511    -6.65632 0.000821506
        5141    -6.66187    -6.65632 0.000821347
        5142    -6.65993    -6.65632 0.000821188
        5143    -6.65767    -6.65632 0.000821028
        5144    -6.65541    -6.65632 0.000820868
        5145    -6.65349    -6.65632 0.000820709
        5146    -6.65126    -6.65632  0.00082055
        5147    -6.64936    -6.65632 0.000820392
        5148    -6.64747    -6.65632 0.000820234
        5149    -6.64527    -6.65632 0.000820078
        5150    -6.64309    -6.65631 0.000819922
        5151    -6.64093    -6.65631 0.000819769
        5152    -6.63879    -6.65631 0.000819617
        5153    -6.63634     -6.6563 0.000819467
        5154    -6.63423     -6.6563 0.000819319
        5155    -6.63214     -6.6563 0.000819173
        5156     -6.6304    -6.65629  0.00081903
        5157    -6.62803    -6.65629 0.000818889
        5158    -6.62569    -6.65628 0.000818752
        5159    -6.62336    -6.65627 0.000818618
        5160    -6.62139    -6.65627 0.000818488
        5161    -6.61911    -6.65626 0.000818361
        5162    -6.61719    -6.65625 0.000818237
        5163    -6.61464    -6.65624 0.000818118
        5164    -6.61244    -6.65623 0.000818004
        5165    -6.61092    -6.65623 0.000817893
        5166    -6.60878    -6.65622 0.000817786
        5167    -6.60698    -6.65621 0.000817683
        5168    -6.60522     -6.6562 0.000817584
        5169    -6.60381    -6.65619 0.000817489
        5170     -6.6021    -6.65618 0.000817398
        5171    -6.60043    -6.65617 0.000817311
        5172    -6.59878    -6.65615 0.000817228
        5173    -6.59685    -6.65614 0.000817151
        5174    -6.59494    -6.65613 0.000817078
        5175    -6.59275    -6.65612 0.000817012
        5176    -6.59189    -6.65611 0.000816949
        5177    -6.58977    -6.65609 0.000816891
        5178    -6.58865    -6.65608 0.000816837
        5179    -6.58725    -6.65607 0.000816788
        5180    -6.58622    -6.65605 0.000816741
        5181    -6.58457    -6.65604   0.0008167
        5182    -6.58265    -6.65603 0.000816665
        5183    -6.58142    -6.65601 0.000816635
        5184    -6.58088      -6.656 0.000816606
        5185    -6.57909    -6.65598 0.000816583
        5186    -6.57832    -6.65597 0.000816563
        5187    -6.57728    -6.65595 0.000816546
        5188    -6.57661    -6.65594 0.000816532
        5189    -6.57568    -6.65592 0.000816521
        5190    -6.57544    -6.65591 0.000816511
        5191    -6.57364    -6.65589 0.000816508
        5192    -6.57255    -6.65587 0.000816508
        5193     -6.5712    -6.65586 0.000816514
        5194    -6.56991    -6.65584 0.000816524
        5195    -6.56932    -6.65582 0.000816537
        5196     -6.5688    -6.65581 0.000816551
        5197     -6.5677    -6.65579  0.00081657
        5198    -6.56764    -6.65577 0.000816589
        5199    -6.56764    -6.65576 0.000816608
        5200    -6.56739    -6.65574 0.000816628
        5201    -6.56786    -6.65572 0.000816646
        5202    -6.56807    -6.65571 0.000816662
        5203    -6.56739    -6.65569 0.000816682
        5204    -6.56678    -6.65567 0.000816704
        5205    -6.56689    -6.65566 0.000816725
        5206    -6.56707    -6.65564 0.000816745
        5207    -6.56701    -6.65562 0.000816766
        5208    -6.56734     -6.6556 0.000816785
        5209    -6.56742    -6.65559 0.000816803
        5210     -6.5679    -6.65557  0.00081682
        5211    -6.56845    -6.65555 0.000816834
        5212    -6.56875    -6.65554 0.000816847
        5213    -6.56977    -6.65552 0.000816856
        5214    -6.57054     -6.6555 0.000816862
        5215    -6.57073    -6.65549 0.000816867
        5216    -6.57197    -6.65547 0.000816868
        5217    -6.57294    -6.65546 0.000816864
        5218     -6.5743    -6.65544 0.000816856
        5219    -6.57508    -6.65543 0.000816844
        5220     -6.5769    -6.65541 0.000816826
        5221     -6.5778     -6.6554 0.000816805
        5222    -6.57907    -6.65538 0.000816779
        5223    -6.58138    -6.65537 0.000816746
        5224    -6.58211    -6.65535  0.00081671
        5225     -6.5829    -6.65534 0.000816671
        5226    -6.58405    -6.65533 0.000816629
        5227    -6.58622    -6.65531  0.00081658
        5228    -6.58745     -6.6553 0.000816527
        5229    -6.58872    -6.65529  0.00081647
        5230    -6.59066    -6.65527 0.000816407
        5231    -6.59295    -6.65526 0.000816338
        5232    -6.59494    -6.65525 0.000816263
        5233    -6.59663    -6.65524 0.000816184
        5234    -6.59833    -6.65523 0.000816101
        5235    -6.60037    -6.65522 0.000816012
        5236    -6.60241    -6.65521 0.000815919
        5237    -6.60412     -6.6552 0.000815821
        5238    -6.60584    -6.65519  0.00081572
        5239    -6.60787    -6.65518 0.000815614
        5240    -6.60892    -6.65517 0.000815506
        5241    -6.61092    -6.65516 0.000815394
        5242    -6.61258    -6.65515 0.000815279
        5243    -6.61454    -6.65515 0.000815161
        5244    -6.61615    -6.65514 0.000815039
        5245    -6.61838    -6.65513 0.000814914
        5246     -6.6196    -6.65513 0.000814787
        5247    -6.62208    -6.65512 0.000814656
        5248    -6.62323    -6.65511 0.000814523
        5249    -6.62465    -6.65511 0.000814389
        5250    -6.62603     -6.6551 0.000814252
        5251    -6.62736     -6.6551 0.000814114
        5252    -6.62864    -6.65509 0.000813975
        5253    -6.63052    -6.65509 0.000813833
        5254    -6.63169    -6.65508 0.000813691
        5255    -6.63248    -6.65508 0.000813547
        5256     -6.6329    -6.65507 0.000813403
        5257    -6.63455    -6.65507 0.000813258
        5258    -6.63615    -6.65507 0.000813111
        5259     -6.6364    -6.65506 0.000812964
        5260    -6.63692    -6.65506 0.000812817
        5261    -6.63738    -6.65506  0.00081267
        5262    -6.63811    -6.65505 0.000812522
        5263    -6.63912    -6.65505 0.000812373
        5264    -6.63975    -6.65505 0.000812224
        5265    -6.63937    -6.65504 0.000812075
        5266    -6.64024    -6.65504 0.000811926
        5267    -6.64043    -6.65504 0.000811776
        5268     -6.6409    -6.65504 0.000811626
        5269    -6.64166    -6.65503 0.000811476
        5270    -6.64272    -6.65503 0.000811326
        5271    -6.64279    -6.65503 0.000811175
        5272    -6.64316    -6.65503 0.000811024
        5273    -6.64351    -6.65502 0.000810874
        5274    -6.64289    -6.65502 0.000810723
        5275    -6.64323    -6.65502 0.000810572
        5276     -6.6426    -6.65502 0.000810422
        5277    -6.64294    -6.65501 0.000810272
        5278    -6.64297    -6.65501 0.000810122
        5279    -6.64333    -6.65501 0.000809971
        5280    -6.64339    -6.65501 0.000809821
        5281    -6.64443    -6.65501  0.00080967
        5282    -6.64518      -6.655 0.000809519
        5283    -6.64563      -6.655 0.000809367
        5284     -6.6461      -6.655 0.000809216
        5285    -6.64726      -6.655 0.000809064
        5286    -6.64747      -6.655 0.000808912
        5287    -6.64869      -6.655  0.00080876
        5288     -6.6493      -6.655 0.000808608
        5289    -6.64897    -6.65499 0.000808456
        5290    -6.64965    -6.65499 0.000808304
        5291    -6.65068    -6.65499 0.000808151
        5292    -6.65111    -6.65499 0.000807999
        5293    -6.65156    -6.65499 0.000807847
        5294    -6.65236    -6.65499 0.000807694
        5295    -6.65287    -6.65499 0.000807542
        5296    -6.65341    -6.65499 0.000807389
        5297    -6.65494    -6.65499 0.000807237
        5298    -6.65747    -6.65499 0.000807085
        5299    -6.65872    -6.65499 0.000806933
        5300    -6.65934    -6.65499 0.000806781
        5301    -6.65932    -6.65499 0.000806629
        5302    -6.66061    -6.65499 0.000806478
        5303    -6.66158    -6.65499 0.000806327
        5304    -6.66158      -6.655 0.000806175
        5305    -6.66287      -6.655 0.000806025
        5306    -6.66383      -6.655 0.000805875
        5307    -6.66479      -6.655 0.000805725
        5308    -6.66574      -6.655 0.000805576
        5309    -6.66668    -6.65501 0.000805427
        5310    -6.66761    -6.65501 0.000805279
        5311    -6.66917    -6.65501 0.000805132
        5312    -6.66975    -6.65501 0.000804985
        5313    -6.67064    -6.65502 0.000804839
        5314    -6.67086    -6.65502 0.000804693
        5315    -6.67172    -6.65502 0.000804547
        5316    -6.67223    -6.65503 0.000804403
        5317    -6.67241    -6.65503 0.000804258
        5318    -6.67322    -6.65503 0.000804114
        5319    -6.67402    -6.65504 0.000803971
        5320    -6.67481    -6.65504 0.000803828
        5321    -6.67624    -6.65504 0.000803687
        5322    -6.67734    -6.65505 0.000803547
        5323    -6.67844    -6.65505 0.000803408
        5324    -6.67953    -6.65506  0.00080327
        5325     -6.6803    -6.65506 0.000803133
        5326    -6.68171    -6.65507 0.000802998
        5327    -6.68313    -6.65507 0.000802865
        5328    -6.68392    -6.65508 0.000802732
        5329    -6.68503    -6.65508 0.000802601
        5330    -6.68583    -6.65509 0.000802471
        5331     -6.6873    -6.65509 0.000802344
        5332    -6.68879     -6.6551 0.000802218
        5333    -6.68964    -6.65511 0.000802094
        5334    -6.69117    -6.65511 0.000801972
        5335    -6.69272    -6.65512 0.000801853
        5336    -6.69397    -6.65513 0.000801735
        5337    -6.69492    -6.65514  0.00080162
        5338    -6.69526    -6.65514 0.000801505
        5339    -6.69627    -6.65515 0.000801392
        5340    -6.69829    -6.65516 0.000801282
        5341     -6.6997    -6.65517 0.000801176
        5342    -6.70049    -6.65518 0.000801071
        5343    -6.70099    -6.65518 0.000800967
        5344    -6.70184    -6.65519 0.000800864
        5345    -6.70338     -6.6552 0.000800765
        5346    -6.70463    -6.65521 0.000800669
        5347    -6.70624    -6.65522 0.000800576
        5348    -6.70852    -6.65523 0.000800488
        5349     -6.7102    -6.65524 0.000800405
        5350     -6.7119    -6.65525 0.000800325
        5351    -6.71364    -6.65526  0.00080025
        5352    -6.71476    -6.65527 0.000800178
        5353    -6.71688    -6.65529 0.000800111
        5354     -6.7187     -6.6553 0.000800049
        5355    -6.72022    -6.65531 0.000799992
        5356    -6.72177    -6.65532 0.000799938
        5357    -6.72366    -6.65533 0.000799891
        5358    -6.72526    -6.65535 0.000799848
        5359    -6.72719    -6.65536 0.000799811
        5360    -6.72849    -6.65537 0.000799778
        5361     -6.7298    -6.65539  0.00079975
        5362     -6.7308     -6.6554 0.000799724
        5363    -6.73117    -6.65542   0.0007997
        5364    -6.73349    -6.65543 0.000799683
        5365    -6.73452    -6.65545  0.00079967
        5366     -6.7362    -6.65546 0.000799662
        5367     -6.7382    -6.65548 0.000799662
        5368    -6.74052    -6.65549  0.00079967
        5369     -6.7422    -6.65551 0.000799684
        5370    -6.74451    -6.65553 0.000799707
        5371    -6.74649    -6.65554 0.000799737
        5372    -6.74749    -6.65556 0.000799772
        5373    -6.74847    -6.65558  0.00079981
        5374    -6.75009    -6.65559 0.000799854
        5375    -6.75136    -6.65561 0.000799904
        5376    -6.75293    -6.65563  0.00079996
        5377     -6.7548    -6.65565 0.000800024
        5378    -6.75567    -6.65567 0.000800091
        5379    -6.75781    -6.65569 0.000800168
        5380    -6.75863    -6.65571 0.000800248
        5381    -6.76038    -6.65572 0.000800335
        5382    -6.76209    -6.65574  0.00080043
        5383    -6.76377    -6.65576 0.000800533
        5384    -6.76476    -6.65578 0.000800641
