#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        8397    0.990931    0.966608 0.000500272
        8398    0.991453    0.966611 0.000500221
        8399    0.991976    0.966614 0.000500171
        8400    0.992527    0.966617 0.000500121
        8401    0.993097     0.96662 0.000500071
        8402    0.993686    0.966623 0.000500022
        8403    0.994281    0.966627 0.000499974
        8404    0.994905     0.96663 0.000499925
        8405    0.995552    0.966634 0.000499878
        8406    0.996226    0.966637 0.000499831
        8407    0.996881    0.966641 0.000499784
        8408    0.997569    0.966644 0.000499738
        8409    0.998255    0.966648 0.000499693
        8410    0.998958    0.966652 0.000499648
        8411    0.999663    0.966656 0.000499604
        8412     1.00038     0.96666 0.000499561
        8413      1.0011    0.966664 0.000499518
        8414     1.00184    0.966668 0.000499477
        8415     1.00257    0.966672 0.000499435
        8416      1.0033    0.966677 0.000499395
        8417     1.00405    0.966681 0.000499355
        8418     1.00481    0.966686 0.000499317
        8419     1.00556     0.96669 0.000499279
        8420      1.0063    0.966695 0.000499242
        8421     1.00705      0.9667 0.000499205
        8422     1.00781    0.966705  0.00049917
        8423     1.00857     0.96671 0.000499135
        8424     1.00931    0.966715 0.000499102
        8425     1.01006     0.96672 0.000499069
        8426      1.0108    0.966725 0.000499037
        8427     1.01154     0.96673 0.000499006
        8428     1.01229    0.966736 0.000498976
        8429     1.01302    0.966741 0.000498947
        8430     1.01374    0.966747 0.000498919
        8431     1.01445    0.966753 0.000498892
        8432     1.01517    0.966758 0.000498866
        8433     1.01587    0.966764 0.000498841
        8434     1.01654     0.96677 0.000498817
        8435     1.01721    0.966776 0.000498793
        8436     1.01787    0.966782 0.000498771
        8437     1.01851    0.966788  0.00049875
        8438     1.01914    0.966794 0.000498729
        8439     1.01975    0.966801  0.00049871
        8440     1.02035    0.966807 0.000498691
        8441     1.02093    0.966813 0.000498673
        8442      1.0215     0.96682 0.000498656
        8443     1.02205    0.966826  0.00049864
        8444     1.02257    0.966833 0.000498624
        8445     1.02307     0.96684  0.00049861
        8446     1.02355    0.966846 0.000498596
        8447       1.024    0.966853 0.000498583
        8448     1.02443     0.96686  0.00049857
        8449     1.02482    0.966867 0.000498559
        8450     1.02518    0.966874 0.000498547
        8451     1.02552    0.966881 0.000498537
        8452      1.0258    0.966888 0.000498526
        8453     1.02608    0.966895 0.000498517
        8454     1.02631    0.966902 0.000498507
        8455      1.0265    0.966909 0.000498498
        8456     1.02666    0.966916 0.000498489
        8457     1.02678    0.966923 0.000498481
        8458     1.02685     0.96693 0.000498472
        8459     1.02688    0.966937 0.000498463
        8460     1.02686    0.966944 0.000498455
        8461     1.02681    0.966951 0.000498446
        8462      1.0267    0.966958 0.000498437
        8463     1.02655    0.966965 0.000498428
        8464     1.02636    0.966972 0.000498419
        8465     1.02611    0.966979 0.000498409
        8466     1.02581    0.966986 0.000498398
        8467     1.02545    0.966993 0.000498387
        8468     1.02505       0.967 0.000498375
        8469     1.02459    0.967007 0.000498363
        8470     1.02407    0.967014  0.00049835
        8471     1.02349     0.96702 0.000498335
        8472     1.02288    0.967027  0.00049832
        8473     1.02219    0.967033 0.000498304
        8474     1.02144     0.96704 0.000498287
        8475     1.02065    0.967046 0.000498268
        8476     1.01978    0.967052 0.000498248
        8477     1.01887    0.967058 0.000498227
        8478     1.01791    0.967064 0.000498204
        8479     1.01689     0.96707  0.00049818
        8480     1.01581    0.967076 0.000498154
        8481     1.01467    0.967082 0.000498127
        8482     1.01349    0.967087 0.000498098
        8483     1.01225    0.967093 0.000498068
        8484     1.01096    0.967098 0.000498036
        8485     1.00963    0.967103 0.000498003
        8486     1.00826    0.967108 0.000497968
        8487     1.00684    0.967112 0.000497931
        8488     1.00537    0.967117 0.000497893
        8489     1.00384    0.967121 0.000497853
        8490     1.00227    0.967125 0.000497812
        8491     1.00067    0.967129 0.000497769
        8492    0.999023    0.967133 0.000497724
        8493    0.997359    0.967136 0.000497678
        8494    0.995654     0.96714 0.000497631
        8495    0.993917    0.967143 0.000497582
        8496    0.992148    0.967146 0.000497533
        8497    0.990351    0.967149 0.000497482
        8498    0.988526    0.967151 0.000497429
        8499     0.98667    0.967153 0.000497376
        8500    0.984802    0.967156 0.000497322
        8501    0.982899    0.967157 0.000497267
        8502     0.98099    0.967159 0.000497211
        8503    0.979042     0.96716 0.000497155
        8504    0.977087    0.967162 0.000497097
        8505    0.975126    0.967163  0.00049704
        8506    0.973146    0.967163 0.000496982
        8507    0.971158    0.967164 0.000496924
        8508    0.969148    0.967164 0.000496865
        8509    0.967132    0.967164 0.000496807
        8510     0.96514    0.967164 0.000496749
        8511    0.963141    0.967163 0.000496691
        8512    0.961133    0.967163 0.000496633
        8513    0.959136    0.967162 0.000496575
        8514    0.957145     0.96716 0.000496518
        8515    0.955175    0.967159 0.000496462
        8516    0.953216    0.967157 0.000496406
        8517    0.951256    0.967155 0.000496352
        8518    0.949311    0.967153 0.000496298
        8519    0.947368    0.967151 0.000496245
        8520    0.945432    0.967149 0.000496193
        8521     0.94353    0.967146 0.000496143
        8522     0.94166    0.967143 0.000496094
        8523    0.939822     0.96714 0.000496046
        8524     0.93802    0.967136 0.000495999
        8525    0.936248    0.967132 0.000495954
        8526    0.934503    0.967129 0.000495911
        8527    0.932806    0.967125 0.000495869
        8528    0.931121     0.96712 0.000495829
        8529    0.929503    0.967116  0.00049579
        8530    0.927915    0.967111 0.000495754
        8531    0.926365    0.967107 0.000495719
        8532    0.924855    0.967102 0.000495685
        8533    0.923409    0.967097 0.000495654
        8534     0.92203    0.967091 0.000495624
        8535    0.920685    0.967086 0.000495595
        8536     0.91941     0.96708 0.000495569
        8537    0.918182    0.967075 0.000495544
        8538    0.917015    0.967069  0.00049552
        8539    0.915912    0.967063 0.000495499
        8540    0.914883    0.967057 0.000495478
        8541    0.913915     0.96705 0.000495459
        8542     0.91303    0.967044 0.000495442
        8543    0.912209    0.967038 0.000495425
        8544    0.911462    0.967031  0.00049541
        8545    0.910782    0.967025 0.000495396
        8546    0.910185    0.967018 0.000495382
        8547    0.909657    0.967011  0.00049537
        8548     0.90922    0.967004 0.000495358
        8549     0.90887    0.966998 0.000495347
        8550    0.908606    0.966991 0.000495336
        8551    0.908411    0.966984 0.000495325
        8552    0.908298    0.966977 0.000495315
        8553    0.908254     0.96697 0.000495305
        8554    0.908318    0.966963 0.000495294
        8555    0.908444    0.966956 0.000495284
        8556    0.908657     0.96695 0.000495273
        8557     0.90895    0.966943 0.000495261
        8558    0.909303    0.966936 0.000495249
        8559    0.909741    0.966929 0.000495236
        8560    0.910289    0.966923 0.000495223
        8561    0.910881    0.966916 0.000495208
        8562    0.911554     0.96691 0.000495192
        8563    0.912312    0.966903 0.000495176
        8564    0.913134    0.966897 0.000495158
        8565    0.914017    0.966891 0.000495138
        8566    0.914966    0.966885 0.000495117
        8567    0.915978    0.966879 0.000495095
        8568    0.917037    0.966873 0.000495072
        8569    0.918168    0.966868 0.000495047
        8570    0.919347    0.966862  0.00049502
        8571    0.920591    0.966857 0.000494992
        8572    0.921878    0.966851 0.000494962
        8573     0.92322    0.966846  0.00049493
        8574    0.924585    0.966841 0.000494897
        8575    0.925997    0.966837 0.000494862
        8576    0.927452    0.966832 0.000494826
        8577    0.928946    0.966828 0.000494788
        8578    0.930463    0.966823 0.000494748
        8579    0.932013    0.966819 0.000494707
        8580    0.933564    0.966815 0.000494665
        8581    0.935154    0.966812 0.000494621
        8582    0.936747    0.966808 0.000494576
        8583    0.938357    0.966805 0.000494529
        8584    0.939976    0.966802 0.000494481
        8585    0.941592    0.966799 0.000494432
        8586    0.943211    0.966796 0.000494382
        8587    0.944827    0.966793 0.000494332
        8588    0.946438    0.966791  0.00049428
        8589    0.948048    0.966789 0.000494227
        8590     0.94964    0.966787 0.000494173
        8591    0.951217    0.966785 0.000494119
        8592    0.952796    0.966784 0.000494064
        8593    0.954343    0.966782 0.000494009
        8594    0.955867    0.966781 0.000493953
        8595    0.957366     0.96678 0.000493897
        8596    0.958838    0.966779  0.00049384
        8597    0.960285    0.966778 0.000493783
        8598    0.961688    0.966777 0.000493726
        8599    0.963071    0.966777 0.000493669
        8600    0.964426    0.966777 0.000493612
        8601     0.96573    0.966777 0.000493554
        8602    0.966983    0.966777 0.000493497
        8603    0.968218    0.966777  0.00049344
        8604    0.969419    0.966777 0.000493382
        8605    0.970551    0.966778 0.000493325
        8606    0.971647    0.966778 0.000493268
        8607    0.972691    0.966779 0.000493212
        8608    0.973696     0.96678 0.000493155
        8609    0.974669    0.966781 0.000493098
        8610    0.975603    0.966782 0.000493042
        8611    0.976476    0.966783 0.000492986
        8612    0.977315    0.966784 0.000492931
        8613    0.978086    0.966785 0.000492875
        8614    0.978809    0.966787  0.00049282
        8615    0.979511    0.966788 0.000492765
        8616     0.98014     0.96679  0.00049271
        8617    0.980742    0.966791 0.000492656
