#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         731     1.19361     1.20579  0.00237396
         732     1.19484     1.20578  0.00237076
         733     1.19607     1.20577  0.00236756
         734     1.19731     1.20575  0.00236437
         735     1.19855     1.20574  0.00236117
         736     1.19978     1.20574  0.00235797
         737     1.20101     1.20573  0.00235478
         738     1.20224     1.20572   0.0023516
         739     1.20345     1.20572  0.00234842
         740     1.20466     1.20572  0.00234524
         741     1.20585     1.20572  0.00234208
         742     1.20703     1.20572  0.00233892
         743      1.2082     1.20573  0.00233578
         744     1.20934     1.20573  0.00233264
         745     1.21046     1.20574  0.00232952
         746     1.21156     1.20574  0.00232641
         747     1.21264     1.20575  0.00232332
         748     1.21368     1.20576  0.00232023
         749     1.21471     1.20578  0.00231717
         750      1.2157     1.20579  0.00231412
         751     1.21667      1.2058  0.00231108
         752      1.2176     1.20582  0.00230806
         753      1.2185     1.20584  0.00230506
         754     1.21937     1.20585  0.00230207
         755     1.22021     1.20587   0.0022991
         756     1.22101     1.20589  0.00229614
         757     1.22178     1.20591  0.00229321
         758     1.22251     1.20594  0.00229029
         759     1.22321     1.20596  0.00228738
         760     1.22386     1.20598  0.00228449
         761     1.22449     1.20601  0.00228162
         762     1.22507     1.20603  0.00227876
         763     1.22562     1.20606  0.00227592
         764     1.22613     1.20608  0.00227309
         765      1.2266     1.20611  0.00227028
         766     1.22705     1.20614  0.00226748
         767     1.22745     1.20617   0.0022647
         768     1.22782     1.20619  0.00226192
         769     1.22816     1.20622  0.00225916
         770     1.22846     1.20625  0.00225641
         771     1.22873     1.20628  0.00225367
         772     1.22897     1.20631  0.00225095
         773     1.22917     1.20634  0.00224823
         774     1.22935     1.20637  0.00224552
         775      1.2295      1.2064  0.00224282
         776     1.22962     1.20643  0.00224013
         777     1.22972     1.20646  0.00223745
         778      1.2298     1.20649  0.00223477
         779     1.22985     1.20652  0.00223211
         780     1.22988     1.20655  0.00222944
         781      1.2299     1.20658  0.00222679
         782     1.22989     1.20661  0.00222414
         783     1.22987     1.20664   0.0022215
         784     1.22984     1.20667  0.00221886
         785     1.22979      1.2067  0.00221623
         786     1.22974     1.20673  0.00221361
         787     1.22968     1.20676  0.00221099
         788     1.22961     1.20678  0.00220837
         789     1.22954     1.20681  0.00220576
         790     1.22947     1.20684  0.00220315
         791      1.2294     1.20687  0.00220055
         792     1.22933      1.2069  0.00219796
         793     1.22927     1.20693  0.00219537
         794     1.22921     1.20696  0.00219278
         795     1.22917     1.20698   0.0021902
         796     1.22913     1.20701  0.00218763
         797     1.22911     1.20704  0.00218506
         798     1.22911     1.20707  0.00218249
         799     1.22912     1.20709  0.00217994
         800     1.22915     1.20712  0.00217739
         801      1.2292     1.20715  0.00217484
         802     1.22927     1.20718  0.00217231
         803     1.22937      1.2072  0.00216978
         804     1.22949     1.20723  0.00216726
         805     1.22964     1.20726  0.00216474
         806     1.22981     1.20729  0.00216224
         807     1.23002     1.20732  0.00215974
         808     1.23025     1.20734  0.00215725
         809     1.23052     1.20737  0.00215478
         810     1.23082      1.2074  0.00215231
         811     1.23115     1.20743  0.00214986
         812     1.23152     1.20746  0.00214741
         813     1.23192     1.20749  0.00214498
         814     1.23235     1.20752  0.00214257
         815     1.23282     1.20755  0.00214016
         816     1.23332     1.20758  0.00213777
         817     1.23386     1.20762   0.0021354
         818     1.23443     1.20765  0.00213304
         819     1.23504     1.20768   0.0021307
         820     1.23569     1.20772  0.00212837
         821     1.23637     1.20775  0.00212607
         822     1.23708     1.20779  0.00212378
         823     1.23783     1.20782  0.00212151
         824     1.23861     1.20786  0.00211927
         825     1.23943      1.2079  0.00211704
         826     1.24028     1.20794  0.00211484
         827     1.24116     1.20798  0.00211267
         828     1.24207     1.20802  0.00211052
         829     1.24302     1.20806  0.00210839
         830     1.24399     1.20811   0.0021063
         831     1.24499     1.20815  0.00210423
         832     1.24603      1.2082  0.00210219
         833     1.24709     1.20824  0.00210019
         834     1.24818     1.20829  0.00209822
         835     1.24929     1.20834  0.00209628
         836     1.25043     1.20839  0.00209437
         837     1.25159     1.20844  0.00209251
         838     1.25278     1.20849  0.00209068
         839     1.25399     1.20855  0.00208889
         840     1.25522      1.2086  0.00208714
         841     1.25648     1.20866  0.00208544
         842     1.25775     1.20872  0.00208377
         843     1.25904     1.20878  0.00208216
         844     1.26034     1.20884  0.00208059
         845     1.26166      1.2089  0.00207906
         846     1.26299     1.20897  0.00207759
         847     1.26434     1.20903  0.00207616
         848     1.26569      1.2091  0.00207479
         849     1.26706     1.20917  0.00207347
         850     1.26844     1.20924   0.0020722
         851     1.26982     1.20931  0.00207099
         852      1.2712     1.20938  0.00206983
         853     1.27259     1.20945  0.00206873
         854     1.27398     1.20953  0.00206769
         855     1.27537     1.20961   0.0020667
         856     1.27675     1.20969  0.00206578
         857     1.27814     1.20977  0.00206491
         858     1.27951     1.20985   0.0020641
         859     1.28088     1.20993  0.00206336
         860     1.28224     1.21001  0.00206267
         861     1.28359      1.2101  0.00206204
         862     1.28493     1.21019  0.00206148
         863     1.28625     1.21027  0.00206097
         864     1.28755     1.21036  0.00206053
         865     1.28883     1.21045  0.00206014
         866      1.2901     1.21055  0.00205981
         867     1.29134     1.21064  0.00205954
         868     1.29256     1.21073  0.00205933
         869     1.29375     1.21083  0.00205918
         870     1.29492     1.21093  0.00205908
         871     1.29605     1.21102  0.00205903
         872     1.29716     1.21112  0.00205904
         873     1.29823     1.21122   0.0020591
         874     1.29927     1.21132   0.0020592
         875     1.30028     1.21142  0.00205936
         876     1.30124     1.21153  0.00205956
         877     1.30217     1.21163   0.0020598
         878     1.30306     1.21173  0.00206009
         879     1.30392     1.21184  0.00206041
         880     1.30472     1.21194  0.00206077
         881     1.30549     1.21205  0.00206117
         882     1.30621     1.21216  0.00206159
         883     1.30689     1.21227  0.00206205
         884     1.30752     1.21237  0.00206253
         885      1.3081     1.21248  0.00206303
         886     1.30864     1.21259  0.00206356
         887     1.30913      1.2127   0.0020641
         888     1.30956     1.21281  0.00206465
         889     1.30995     1.21292  0.00206522
         890     1.31029     1.21303   0.0020658
         891     1.31058     1.21314  0.00206638
         892     1.31082     1.21325  0.00206696
         893     1.31101     1.21335  0.00206754
         894     1.31115     1.21346  0.00206812
         895     1.31124     1.21357  0.00206869
         896     1.31128     1.21368  0.00206926
         897     1.31127     1.21379  0.00206981
         898     1.31121      1.2139  0.00207034
         899     1.31109     1.21401  0.00207086
         900     1.31093     1.21412  0.00207136
         901     1.31073     1.21422  0.00207184
         902     1.31047     1.21433  0.00207228
         903     1.31017     1.21444  0.00207271
         904     1.30981     1.21454   0.0020731
         905     1.30942     1.21465  0.00207345
         906     1.30897     1.21475  0.00207378
         907     1.30848     1.21485  0.00207406
         908     1.30794     1.21496  0.00207431
         909     1.30737     1.21506  0.00207452
         910     1.30674     1.21516  0.00207469
         911     1.30608     1.21526  0.00207481
         912     1.30537     1.21536  0.00207488
         913     1.30463     1.21545  0.00207491
         914     1.30384     1.21555   0.0020749
         915     1.30301     1.21565  0.00207483
         916     1.30215     1.21574  0.00207471
         917     1.30125     1.21583  0.00207454
         918     1.30031     1.21593  0.00207432
         919     1.29934     1.21602  0.00207405
